Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
430,-0.8455,1,36,12,0.3963,0.94,-0.37,0.89,-0.08,0.0017,0.51,1,72.2,73.5,0.45,0.42,-0.8248,148755,16387392,70,0
241,0.7144,1,36,23,0.3792,0.95,-0.28,0.98,-0.03,0.0026,0.45,1,75,69.6,0.39,0.44,0.7021,147877,14027631,70,0
499,-1.1745,1,36,10,0.4165,0.87,-0.52,0.79,-0.6,0.0015,0.57,1,75,77.1,0.44,0.38,-1.1449,148824,16859537,80,0
244,0.0202,1,36,18,0.3707,1.13,0.97,1.04,0.22,0.0022,0.32,1,61.1,68.7,0.43,0.48,0.0227,149865,14055333,10,20
33,-1.3533,1,36,9,0.4302,1.34,0.98,2.03,1.64,0.0014,0.14,1,72.2,79.1,0.44,0.41,-1.3182,151026,12230995,0,0
526,-0.3984,1,36,15,0.3782,1.08,0.62,1.18,0.84,0.002,0.35,1,66.7,70.9,0.45,0.46,-0.3876,143940,17111048,90,50
300,-0.6917,1,36,13,0.3888,1.37,1.61,1.47,1.99,0.0018,0.08,1,66.7,72.4,0.45,0.5,-0.6745,151026,14766558,82,0
509,1.3324,1,36,27,0.4119,0.81,-0.99,0.56,-0.99,0.0028,0.51,1,80.6,75.7,0.34,0.36,1.3013,148724,16963210,0,0
523,-0.1176,1,36,17,0.3722,1.38,2.21,1.54,2.36,0.0022,0.12,1,55.6,69.2,0.44,0.52,-0.1124,148702,17044936,10,0
266,-4.2064,1,36,1,1.0475,1.12,0.43,0.88,0.2,7e-4,0.22,1,97.2,97.2,0.21,0.15,-3.748,143674,14600838,10,0
253,-1.3533,1,36,9,0.4302,0.7,-1.78,0.53,-2.62,0.0014,0.76,1,83.3,79.1,0.44,0.36,-1.3182,151542,14184230,82,0
435,1.3324,1,36,27,0.4119,0.81,-1.07,0.63,-0.91,0.0028,0.53,1,80.6,75.7,0.34,0.37,1.3013,147217,16393422,60,0
70,1.1674,1,36,26,0.4005,1.04,0.26,1.05,0.28,0.0028,0.28,1,80.6,73.4,0.35,0.43,1.1422,149100,12892416,10,0
193,1.9068,1,36,30,0.4695,1.31,1.85,1.42,1.17,0.0029,0.16,1,86.1,83.3,0.28,0.34,1.8472,143536,13909371,80,0
417,0.0202,1,36,18,0.3707,0.98,-0.06,0.92,-0.36,0.0022,0.45,1,72.2,68.7,0.43,0.45,0.0227,148720,16315464,82,0
340,-3.419,1,36,2,0.7696,1,0.02,0.83,-0.27,7e-4,0.44,1,94.4,94.4,0.28,0.29,-3.2037,151477,15439976,80,0
413,0.8601,1,36,24,0.3845,0.98,-0.04,0.91,-0.28,0.0027,0.39,1,63.9,70.3,0.38,0.43,0.8441,148714,16238710,10,0
517,-0.1176,1,36,17,0.3722,0.89,-0.6,0.89,-0.37,0.0022,0.49,1,77.8,69.2,0.44,0.41,-0.1124,146314,17242258,0,0
29,-1.1745,1,36,10,0.4165,0.9,-0.52,0.82,-0.67,0.0015,0.52,1,77.8,77.1,0.44,0.38,-1.1449,147984,12260002,10,0
445,1.1674,1,36,26,0.4005,0.91,-0.44,0.83,-0.38,0.0028,0.42,1,75,73.4,0.35,0.4,1.1422,149942,16604598,80,0
202,1.1674,1,36,26,0.4005,1.01,0.11,0.78,-0.38,0.0028,0.33,1,72.2,73.4,0.35,0.42,1.1422,143934,13955055,80,0
437,1.3324,1,36,27,0.4119,0.78,-0.77,0.63,-0.96,0.0028,0.51,1,80.6,75.7,0.34,0.35,1.3013,147274,16393422,10,50
376,-1.9848,1,36,6,0.4946,0.97,0.04,0.58,-0.37,0.0011,0.44,1,86.1,85.2,0.42,0.29,-1.9235,145800,15586812,50,0
262,1.0106,1,36,25,0.3916,0.82,-1.36,0.74,-1.12,0.0027,0.56,1,75,71.4,0.37,0.4,0.9904,145867,14607409,70,0
557,-5.4791,-1,36,0,1.8534,1,0,1,0,0,0,1,100,100,0,0,-5.4791,145692,18926339,82,0
222,1.1674,1,36,26,0.4005,0.95,-0.28,0.83,-0.62,0.0028,0.38,1,72.2,73.4,0.35,0.42,1.1422,145256,13985809,10,0
392,1.0106,1,36,25,0.3916,0.74,-1.77,0.64,-1.36,0.0027,0.66,1,83.3,71.4,0.37,0.35,0.9904,145808,16140079,50,0
281,0.1573,1,36,19,0.3703,0.91,-0.58,1.1,0.51,0.0023,0.45,1,77.8,68.6,0.43,0.43,0.1572,149880,14647443,10,0
394,-0.3984,1,36,15,0.3782,0.84,-1.09,0.73,-1.32,0.002,0.6,1,80.6,70.9,0.45,0.41,-0.3876,147004,16218175,82,0
199,-0.1176,1,36,17,0.3722,0.95,-0.33,1.02,0.18,0.0022,0.42,1,77.8,69.2,0.44,0.43,-0.1124,145925,13955144,10,10
348,0.7144,1,36,23,0.3792,0.94,-0.39,0.99,0.04,0.0026,0.43,1,75,69.6,0.39,0.44,0.7021,151021,15428354,10,0
586,-1.1745,1,36,10,0.4165,1.1,0.61,1.15,0.59,0.0015,0.35,1,77.8,77.1,0.44,0.39,-1.1449,148755,20411162,74,0
414,-0.1176,1,36,17,0.3722,0.95,-0.27,0.88,-0.54,0.0022,0.49,1,69.4,69.2,0.44,0.44,-0.1124,152098,16316037,10,0
222,1.1674,1,36,26,0.4005,1.05,0.28,1.12,0.46,0.0028,0.31,1,77.8,73.4,0.35,0.41,1.1422,143635,13982079,40,0
93,1.0106,1,36,25,0.3916,0.8,-1.58,0.66,-1.15,0.0027,0.58,1,80.6,71.4,0.37,0.36,0.9904,151036,13019368,82,0
209,0.7144,1,36,23,0.3792,0.91,-0.58,0.83,-0.38,0.0026,0.48,1,77.8,69.6,0.39,0.4,0.7021,144292,13969080,50,0
14,-0.1176,1,36,17,0.3722,1.34,1.5,1.21,0.89,0.0022,0.2,1,55.6,69.2,0.44,0.5,-0.1124,145108,12031208,82,0
87,0.5722,1,36,22,0.3752,0.88,-0.85,0.8,-0.65,0.0025,0.52,1,77.8,69.1,0.4,0.41,0.5633,152077,13009133,10,80
324,3.2117,1,36,34,0.6188,1.1,0.42,1.01,0.1,0.0028,0.14,1,86.1,91.7,0.21,0.29,2.6134,144814,15164845,10,50
372,0.8601,1,36,24,0.3845,0.89,-0.72,0.82,-0.75,0.0027,0.5,1,72.2,70.3,0.38,0.42,0.8441,146442,15631915,82,0
22,-1.1745,1,36,10,0.4165,0.96,-0.24,0.89,-0.15,0.0015,0.51,1,66.7,77.1,0.44,0.41,-1.1449,143127,12219037,82,0
73,1.1674,1,36,26,0.4005,0.8,-1.46,0.59,-1.17,0.0028,0.58,1,75,73.4,0.35,0.36,1.1422,143934,12913472,80,80
495,-1.0059,1,36,11,0.4054,0.57,-2.36,0.5,-1.99,0.0016,0.8,1,86.1,75.2,0.45,0.31,-0.9811,148682,16847466,10,70
79,0.8601,1,36,24,0.3845,0.88,-0.88,0.78,-0.44,0.0027,0.49,1,83.3,70.3,0.38,0.4,0.8441,148508,13010409,90,50
481,1.9068,1,36,30,0.4695,0.95,-0.01,0.57,-0.14,0.0029,0.29,1,83.3,83.3,0.28,0.28,1.8472,147912,16788400,82,0
353,0.2945,1,36,20,0.3708,0.77,-1.58,0.66,-1.1,0.0024,0.6,1,86.1,68.7,0.42,0.38,0.2916,151052,15456404,82,0
335,-0.543,1,36,14,0.3829,1.12,0.64,1.24,1.09,0.0019,0.35,1,66.7,71.7,0.45,0.46,-0.5292,152546,15397637,10,0
376,0.0202,1,36,18,0.3707,0.85,-1,0.78,-0.98,0.0022,0.57,1,75,68.7,0.43,0.42,0.0227,150082,15631915,90,0
321,1.1674,1,36,26,0.4005,0.95,-0.27,0.9,-0.15,0.0028,0.38,1,72.2,73.4,0.35,0.41,1.1422,151583,15142094,10,50
200,-2.924,1,36,3,0.6488,0.99,-0.04,1,0,8e-4,0.11,1,91.7,91.7,0.33,0.22,-2.7869,144814,13955055,82,0
5,0.4325,1,36,21,0.3725,0.75,-1.96,0.68,-1.32,0.0025,0.64,1,86.1,68.8,0.41,0.39,0.4267,150583,11400064,50,20
391,-0.1176,1,36,17,0.3722,0.95,-0.27,0.88,-0.55,0.0022,0.49,1,66.7,69.2,0.44,0.44,-0.1124,151594,16084101,10,0
159,-1.1745,1,36,10,0.4165,1.61,2.06,2.36,2.14,0.0015,-0.16,1,69.4,77.1,0.44,0.47,-1.1449,143062,13800639,80,0
213,0.2945,1,36,20,0.3708,0.69,-2.05,0.62,-1.36,0.0024,0.69,1,80.6,68.7,0.42,0.37,0.2916,151011,13982079,50,50
549,0.4325,1,36,21,0.3725,0.99,0.1,0.95,-0.1,0.0025,0.41,1,72.2,68.8,0.41,0.45,0.4267,144290,18664822,82,0
292,1.5081,1,36,28,0.4265,0.91,-0.45,0.7,-0.67,0.0028,0.43,1,77.8,78,0.32,0.37,1.4697,148128,14743019,10,0
371,0.1573,1,36,19,0.3703,0.85,-1.07,0.77,-1.14,0.0023,0.56,1,77.8,68.6,0.43,0.41,0.1572,150583,15599450,10,60
538,-2.2461,1,36,5,0.5296,0.66,-0.6,0.53,-0.87,0.0011,0.64,1,91.7,87.3,0.39,0.32,-2.1696,147950,18368042,82,80
508,-0.2569,1,36,16,0.3747,1.38,2.32,1.47,1.54,0.0021,0.07,1,55.6,69.9,0.44,0.52,-0.2489,143619,16931041,10,50
540,1.0106,1,36,25,0.3916,0.96,-0.19,0.92,-0.1,0.0027,0.4,1,72.2,71.4,0.37,0.43,0.9904,143837,18486258,80,70
15,-0.6917,1,36,13,0.3888,1.1,0.81,1.24,1.01,0.0018,0.31,1,69.4,72.4,0.45,0.46,-0.6745,152288,12119873,10,0
93,-0.6917,1,36,13,0.3888,1.88,3.18,2.06,4.72,0.0018,-0.09,1,41.7,72.4,0.45,0.54,-0.6745,145551,13027212,70,82
414,3.2117,1,36,32,0.7403,0.93,-0.07,0.62,-0.17,0.0028,0.35,1,94.4,94.4,0.21,0.26,3.4785,151477,16315464,10,0
120,-0.2569,1,36,16,0.3747,0.91,-0.53,0.79,-0.63,0.0021,0.53,1,69.4,69.9,0.44,0.43,-0.2489,145412,13100866,50,40
325,0.5722,1,36,22,0.3752,0.83,-1.16,0.74,-0.9,0.0025,0.53,1,80.6,69.1,0.4,0.41,0.5633,149124,15142094,10,0
71,0.8601,1,36,24,0.3845,0.87,-0.91,0.85,-0.61,0.0027,0.49,1,80.6,70.3,0.38,0.4,0.8441,144034,12889288,82,0
138,-1.0059,1,36,11,0.4054,1.52,1.89,1.84,2.84,0.0016,0.01,1,69.4,75.2,0.45,0.5,-0.9811,151568,13212893,80,50
84,-0.3984,1,36,15,0.3782,0.92,-0.41,0.85,-0.38,0.002,0.53,1,80.6,70.9,0.45,0.41,-0.3876,148393,12977934,50,10
334,1.1674,1,36,26,0.4005,1.24,1.6,1.6,2.04,0.0028,0.11,1,72.2,73.4,0.35,0.48,1.1422,146737,15407268,10,0
51,-5.4791,-1,36,0,1.8534,1,0,1,0,0,0,1,100,100,0,0,-5.4791,152251,12350958,80,20
274,0.1573,1,36,19,0.3703,1.32,2.2,1.38,1.72,0.0023,0.12,1,55.6,68.6,0.43,0.52,0.1572,148523,14643952,82,0
546,1.1674,1,36,26,0.4005,1.05,0.26,0.99,0.07,0.0028,0.3,1,80.6,73.4,0.35,0.43,1.1422,147912,18630014,82,0
49,0.4325,1,36,21,0.3725,0.88,-0.85,0.78,-0.78,0.0025,0.5,1,72.2,68.8,0.41,0.43,0.4267,147305,12358681,10,20
441,-1.7539,1,36,6,0.4679,1.53,1.92,1.85,1.64,0.0012,-0.03,1,72.2,83.3,0.42,0.47,-1.7036,144065,16485645,50,0
317,0.4325,1,36,21,0.3725,0.98,-0.1,1.05,0.2,0.0025,0.42,1,77.8,68.8,0.41,0.43,0.4267,147289,14814269,90,50
238,-0.6917,1,36,13,0.3888,1.05,0.39,1.18,0.55,0.0018,0.4,1,66.7,72.4,0.45,0.45,-0.6745,149837,14023008,70,0
298,-0.3984,1,36,15,0.3782,0.95,-0.23,0.86,-0.54,0.002,0.5,1,69.4,70.9,0.45,0.43,-0.3876,151081,14763028,80,0
25,0.0202,1,36,18,0.3707,1.08,0.6,1.03,0.23,0.0022,0.38,1,63.9,68.7,0.43,0.47,0.0227,150417,12263559,82,0
436,0.2945,1,36,20,0.3708,1.53,2.83,1.81,2.92,0.0024,-0.03,1,47.2,68.7,0.42,0.53,0.2916,148718,16394224,10,0
363,-0.2569,1,36,16,0.3747,1.24,1.57,1.6,2.1,0.0021,0.2,1,61.1,69.9,0.44,0.5,-0.2489,149796,15502430,10,0
202,-0.2569,1,36,16,0.3747,1.15,0.96,1.09,0.37,0.0021,0.32,1,61.1,69.9,0.44,0.48,-0.2489,150494,13956485,10,0
441,-2.551,1,36,4,0.5777,0.76,-0.75,0.43,-0.87,9e-4,0.62,1,91.7,89.3,0.36,0.26,-2.452,146243,16498453,80,0
56,0.7144,1,36,23,0.3792,1,0.08,0.95,-0.14,0.0026,0.39,1,72.2,69.6,0.39,0.44,0.7021,144992,12358681,80,50
427,-0.8455,1,36,12,0.3963,0.95,-0.28,0.92,-0.08,0.0017,0.5,1,75,73.5,0.45,0.4,-0.8248,147719,16377400,82,0
78,-2.2461,1,36,5,0.5296,0.95,-0.01,0.68,-0.37,0.0011,0.43,1,91.7,87.3,0.39,0.29,-2.1696,151852,12889288,10,0
384,0.4325,1,36,21,0.3725,1.1,0.72,1.11,0.55,0.0025,0.29,1,66.7,68.8,0.41,0.47,0.4267,148716,15987469,82,0
421,1.1674,1,36,26,0.4005,1.1,0.86,1.15,0.4,0.0028,0.29,1,69.4,73.4,0.35,0.43,1.1422,147912,16301897,50,0
330,-0.1176,1,36,17,0.3722,0.95,-0.34,0.88,-0.56,0.0022,0.47,1,66.7,69.2,0.44,0.43,-0.1124,152493,15291960,10,0
148,0.5722,1,36,22,0.3752,1.11,0.85,1.24,1.05,0.0025,0.24,1,69.4,69.1,0.4,0.47,0.5633,142990,13238868,10,50
437,0.0202,1,36,18,0.3707,0.84,-1.21,0.93,-0.19,0.0022,0.51,1,83.3,68.7,0.43,0.42,0.0227,148429,16431227,82,0
466,0.8601,1,36,24,0.3845,1.03,0.3,0.95,-0.08,0.0027,0.36,1,66.7,70.3,0.38,0.43,0.8441,144290,16730429,80,10
554,-5.4791,-1,36,0,1.8534,1.19,0.49,0.63,0.11,0,0,1,100,100,0,0,-5.4791,143627,18877079,10,82
533,2.1425,1,36,31,0.5023,0.77,-0.61,0.46,-1.03,0.0029,0.51,1,86.1,86.1,0.26,0.27,2.0662,147412,17948649,10,82
14,-0.3984,1,36,15,0.3782,1.22,1.22,1.28,1.23,0.002,0.24,1,66.7,70.9,0.45,0.48,-0.3876,146469,12163740,80,0
503,-0.2569,1,36,16,0.3747,0.84,-1.19,0.78,-1.09,0.0021,0.56,1,77.8,69.9,0.44,0.41,-0.2489,148824,16866916,82,0
212,-0.6917,1,36,13,0.3888,1.14,0.64,1.07,0.31,0.0018,0.34,1,66.7,72.4,0.45,0.46,-0.6745,149168,13984047,82,0
339,0.0202,1,36,18,0.3707,0.84,-1.25,0.78,-1.07,0.0022,0.55,1,77.8,68.7,0.43,0.41,0.0227,148429,15439976,82,0
537,1.1674,1,36,26,0.4005,0.95,-0.27,0.9,-0.17,0.0028,0.38,1,72.2,73.4,0.35,0.42,1.1422,143785,18383149,40,50
296,-0.1176,1,36,17,0.3722,1.37,2.48,1.63,2.29,0.0022,0.09,1,61.1,69.2,0.44,0.53,-0.1124,151172,14766558,82,0
166,-0.3984,1,36,15,0.3782,0.82,-1.3,0.77,-1.06,0.002,0.6,1,72.2,70.9,0.45,0.4,-0.3876,150500,13837990,60,0
122,-5.4791,-1,36,0,1.8534,1,0,1,0,0,0,1,100,100,0,0,-5.4791,149754,13125389,10,0
243,-0.543,1,36,14,0.3829,1.14,0.64,1.07,0.36,0.0019,0.34,1,66.7,71.7,0.45,0.46,-0.5292,151081,14054280,82,0
460,1.0106,1,36,25,0.3916,0.77,-1.81,0.58,-1.56,0.0027,0.57,1,80.6,71.4,0.37,0.36,0.9904,148737,16640853,82,0
193,-0.6917,1,36,13,0.3888,1.34,1.78,1.42,2.06,0.0018,0.2,1,66.7,72.4,0.45,0.5,-0.6745,151570,13914235,50,0
315,-0.543,1,36,14,0.3829,1.1,0.86,1.15,0.6,0.0019,0.34,1,61.1,71.7,0.45,0.46,-0.5292,152023,14836327,10,0
503,2.4178,1,36,33,0.5486,0.99,-0.02,0.75,-0.26,0.0029,0.29,1,91.7,88.9,0.24,0.32,2.6134,152481,16862686,82,50
142,3.2117,1,36,32,0.7403,1.03,0.25,0.67,0.2,0.0028,0.1,1,94.4,94.4,0.21,0.21,3.4785,150410,13236156,10,0
368,0.8601,1,36,24,0.3845,1.22,1.39,1.27,0.95,0.0027,0.11,1,55.6,70.3,0.38,0.47,0.8441,149400,15543773,10,0
326,1.3324,1,36,27,0.4119,0.89,-0.41,0.7,-0.35,0.0028,0.4,1,75,75.7,0.34,0.37,1.3013,143572,15384446,82,0
494,0.8601,1,36,24,0.3845,0.84,-1.13,0.69,-0.96,0.0027,0.53,1,77.8,70.3,0.38,0.39,0.8441,146368,16844009,10,50
135,-0.543,1,36,14,0.3829,1.26,1.81,1.58,2.13,0.0019,0.24,1,63.9,71.7,0.45,0.49,-0.5292,149796,13212834,82,0
444,1.5081,1,36,28,0.4265,0.87,-0.63,0.83,-0.74,0.0028,0.45,1,77.8,78,0.32,0.36,1.4697,148761,16469518,82,0
164,-0.1176,1,36,17,0.3722,1.16,1.29,1.23,1.14,0.0022,0.29,1,61.1,69.2,0.44,0.49,-0.1124,150553,13837990,10,0
444,0.1573,1,36,19,0.3703,1.03,0.27,0.94,-0.23,0.0023,0.36,1,61.1,68.6,0.43,0.46,0.1572,148191,16485645,10,0
535,1.1674,1,36,26,0.4005,0.77,-1.38,0.46,-1.05,0.0028,0.55,1,77.8,73.4,0.35,0.3,1.1422,148737,18383149,10,80
361,0.5722,1,36,22,0.3752,1,0.05,0.9,-0.21,0.0025,0.44,1,63.9,69.1,0.4,0.45,0.5633,151092,15543773,82,0
76,-4.2064,1,36,1,1.0475,1.13,0.4,0.78,0.3,7e-4,0.18,1,97.2,97.2,0.12,0.14,-3.748,148472,12889288,10,50
345,-1.9848,1,36,7,0.4946,1,0.08,0.59,-0.38,0.001,0.46,1,86.1,85.2,0.41,0.28,-1.9235,143196,15441040,82,80
229,-5.4791,-1,36,0,1.8534,1,0,1,0,0,0,1,100,100,0,0,-5.4791,145279,14005298,82,0
451,0.0202,1,36,18,0.3707,1.04,0.32,0.97,-0.03,0.0022,0.39,1,61.1,68.7,0.43,0.46,0.0227,143952,16612337,10,50
506,0.5722,1,36,22,0.3752,0.86,-0.91,0.81,-0.9,0.0025,0.51,1,75,69.1,0.4,0.41,0.5633,150057,16963210,90,50
35,0.0202,1,36,18,0.3707,0.97,-0.16,0.92,-0.32,0.0022,0.43,1,63.9,68.7,0.43,0.44,0.0227,150417,12304697,50,0
124,-2.551,1,36,4,0.5777,1.01,0.15,0.59,-0.47,9e-4,0.44,1,86.1,89.3,0.36,0.32,-2.452,148655,13177893,10,70
565,0.4325,1,36,21,0.3725,1.22,1.6,1.22,1.14,0.0025,0.23,1,55.6,68.8,0.41,0.49,0.4267,145028,19699107,10,0
320,0.5722,1,36,22,0.3752,0.88,-0.82,0.79,-0.78,0.0025,0.5,1,72.2,69.1,0.4,0.42,0.5633,152372,15142094,82,0
547,0.5722,1,36,22,0.3752,1.03,0.3,0.92,-0.24,0.0025,0.41,1,63.9,69.1,0.4,0.45,0.5633,145936,18712282,50,50
138,-5.4791,-1,36,0,1.8534,1,0,1,0,0,0,1,100,100,0,0,-5.4791,149754,13211897,10,0
330,-0.1176,1,36,17,0.3722,1.19,1.16,1.14,0.7,0.0022,0.31,1,61.1,69.2,0.44,0.48,-0.1124,152098,15291960,10,0
432,1.9068,1,36,30,0.4695,0.87,-0.48,0.59,-0.35,0.0029,0.42,1,88.9,83,0.28,0.27,1.8472,150054,16431227,82,0
586,-0.6917,1,36,13,0.3888,1.09,0.61,0.98,0.08,0.0018,0.39,1,61.1,72.4,0.45,0.46,-0.6745,144130,20169086,10,0
514,0.7144,1,36,23,0.3792,1.03,0.21,0.99,0.03,0.0026,0.33,1,66.7,69.6,0.39,0.44,0.7021,148687,17121760,10,0
523,-0.3984,1,36,15,0.3782,1.09,0.72,0.98,-0.01,0.002,0.41,1,66.7,70.9,0.45,0.46,-0.3876,143619,17242258,10,0
371,1.5081,1,36,28,0.4265,0.79,-1.07,0.59,-0.89,0.0028,0.54,1,83.3,78,0.32,0.35,1.4697,146248,15566331,10,50
379,1.0106,1,36,25,0.3916,0.83,-1.02,0.66,-0.89,0.0027,0.54,1,77.8,71.4,0.37,0.39,0.9904,143072,15556921,82,0
547,0.4325,1,36,21,0.3725,1.18,1.31,1.43,1.77,0.0025,0.26,1,58.3,68.8,0.41,0.49,0.4267,146660,18651275,10,0
550,-3.419,1,36,2,0.7696,1,0.04,0.59,-0.56,7e-4,0.35,1,94.4,94.4,0.28,0.22,-3.2037,149386,18926339,10,80
171,-1.5452,1,36,8,0.447,1.21,0.66,1.24,0.65,0.0013,0.28,1,75,81,0.43,0.41,-1.5033,144545,13851381,10,0
422,1.9068,1,36,30,0.4695,0.93,-0.12,0.44,-0.39,0.0029,0.35,1,86.1,83.3,0.28,0.29,1.8472,147910,16334183,82,0
43,0.1573,1,36,19,0.3703,0.95,-0.33,0.88,-0.66,0.0023,0.46,1,66.7,68.6,0.43,0.42,0.1572,150643,12316547,10,0
425,-0.3984,1,36,15,0.3782,1.19,1.06,1.25,1.12,0.002,0.28,1,69.4,70.9,0.45,0.47,-0.3876,150553,16362063,10,50
315,-5.4791,-1,36,0,1.8534,1.37,1.49,1.37,1.18,0,0.09,1,100,100,0,0,-5.4791,152301,14836319,10,0
71,-0.1176,1,36,17,0.3722,1.19,1.16,1.21,1.01,0.0022,0.29,1,61.1,69.2,0.44,0.48,-0.1124,148153,12859672,10,80
389,0.1573,1,36,19,0.3703,0.89,-0.6,0.87,-0.65,0.0023,0.51,1,72.2,68.6,0.43,0.43,0.1572,143517,15958477,82,50
341,-2.924,1,36,3,0.6488,0.84,0.11,0.24,-0.3,8e-4,0.43,1,91.7,91.7,0.33,0.17,-2.7869,152025,15436969,50,50
26,-1.0059,1,36,11,0.4054,1.89,3.27,1.85,2.83,0.0016,-0.18,1,61.1,75.2,0.45,0.55,-0.9811,145551,12271683,10,0
94,-0.6917,1,36,13,0.3888,1.22,1.12,1.28,1.03,0.0018,0.25,1,69.4,72.4,0.45,0.48,-0.6745,150595,13021427,10,0
2,0.5722,1,36,22,0.3752,0.72,-2.28,0.77,-1.28,0.0025,0.64,1,80.6,69.1,0.4,0.4,0.5633,152372,11430303,50,50
92,-0.2569,1,36,16,0.3747,1.57,2.47,1.69,2.44,0.0021,0.02,1,44.4,69.9,0.44,0.52,-0.2489,145547,13014757,10,0
180,1.3324,1,36,27,0.4119,1.01,0.12,0.9,-0.07,0.0028,0.38,1,75,75.7,0.34,0.42,1.3013,147289,13886584,82,0
432,1.1674,1,36,26,0.4005,0.98,-0.09,0.91,-0.15,0.0028,0.38,1,72.2,73.4,0.35,0.43,1.1422,143834,16407539,10,0
578,-1.5452,1,36,8,0.447,1.37,1.22,1.27,0.89,0.0013,0.07,1,72.2,81,0.43,0.44,-1.5033,144065,20291817,50,0
92,-0.6917,1,36,13,0.3888,1.57,2.96,1.61,2.92,0.0018,-0.03,1,50,72.4,0.45,0.55,-0.6745,149106,13025716,80,20
83,-2.2461,1,36,5,0.5296,1.01,0.16,0.58,-0.47,0.001,0.43,1,86.1,87.3,0.39,0.29,-2.1696,143468,13009133,82,0
173,-0.8455,1,36,12,0.3963,1.37,1.63,1.72,2.92,0.0017,0.07,1,63.9,73.5,0.45,0.48,-0.8248,146656,13860526,80,20
