Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
332,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,145009,13105493,60,90
286,2.8,1,12,10,0.82,0.88,-0.14,0.57,-0.29,0,0.47,1,83.3,83.3,0.31,0.33,2.62,152239,12246522,0,0
260,1.73,1,12,8,0.67,0.9,-0.25,0.89,0.18,0,0.51,1,83.3,71.3,0.42,0.39,1.69,147528,12053589,10,0
384,2.22,1,12,9,0.72,0.73,-0.8,0.52,-0.75,0,0.63,1,75,75,0.37,0.34,2.13,143117,13586491,80,0
335,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,148230,13038427,82,0
393,2.22,1,12,9,0.72,0.98,0.03,0.97,0.11,0,0.42,1,75,75,0.37,0.41,2.13,148500,13653725,74,0
307,2.8,1,12,10,0.82,0.83,-0.25,0.51,-0.39,0,0.51,1,83.3,83.3,0.31,0.32,2.62,146515,12494461,10,80
159,3.65,1,12,11,1.07,1.2,0.63,1.41,0.88,0,0.11,1,91.7,91.7,0.22,0.29,3.23,146955,10495096,50,82
313,2.22,1,12,9,0.72,1.16,0.49,1.35,0.83,0,0.11,1,75,75,0.37,0.4,2.13,150388,12645680,80,50
304,2.8,1,12,10,0.82,1.26,0.8,2.59,1.46,0,-0.03,1,75,83.3,0.31,0.46,2.62,147766,12392138,80,80
219,3.65,1,12,11,1.07,1.15,0.47,3.09,1.57,0,-0.03,1,91.7,91.7,0.22,0.29,3.23,151424,11388129,80,80
444,2.8,1,12,10,0.82,1.06,0.33,0.7,0.24,0,0.24,1,83.3,83.3,0.31,0.36,2.62,145132,17427681,82,0
383,2.22,1,12,9,0.72,0.73,-0.8,0.52,-0.69,0,0.64,1,75,75,0.37,0.34,2.13,148547,13625934,80,10
260,3.65,1,12,11,1.07,0.87,0.1,0.43,-0.04,0,0.4,1,91.7,91.7,0.22,0.25,3.23,148043,12059625,10,50
17,2.8,1,12,10,0.82,0.84,-0.22,0.53,-0.37,0,0.5,1,83.3,83.3,0.31,0.32,2.62,146909,10144005,10,90
286,0.87,1,12,6,0.65,0.87,-0.34,0.83,-0.34,0,0.51,1,83.3,70.8,0.45,0.38,0.88,150027,12214531,82,10
6,1.73,1,12,8,0.67,0.91,-0.15,0.75,-0.36,0,0.5,1,66.7,71.3,0.42,0.44,1.69,146607,9223932,80,0
124,2.8,1,12,10,0.82,1.39,1.33,1.99,1.55,0,-0.01,1,58.3,83.3,0.31,0.51,2.62,145375,10298290,82,0
347,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,146604,13236946,80,0
37,0.45,1,12,5,0.65,0.99,0.13,0.9,0.03,0,0.38,1,66.7,70.9,0.45,0.44,0.47,147164,10170812,10,0
427,0.87,1,12,6,0.65,1,0.13,1,-0.24,0,0.45,1,66.7,70.8,0.45,0.44,0.88,143754,15397300,80,0
314,1.73,1,12,8,0.67,0.87,-0.41,0.73,-0.5,0,0.56,1,66.7,71.3,0.42,0.41,1.69,149844,12494461,80,0
342,-1.07,1,12,2,0.82,0.72,-0.51,0.43,-0.61,0,0.61,1,83.3,83.3,0.33,0.3,-0.89,149939,13105493,80,10
284,0.87,1,12,6,0.65,1.17,0.54,1.24,0.7,0,0.27,1,66.7,70.8,0.45,0.46,0.88,152292,12214531,10,0
357,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,149930,13273779,10,0
368,1.3,1,12,7,0.65,1.45,1.38,1.3,1.78,0,-0.03,1,58.3,71.3,0.44,0.48,1.28,143774,13380559,82,50
70,0.01,1,12,4,0.68,0.96,0.04,0.88,-0.24,0,0.39,1,91.7,72.7,0.43,0.43,0.06,143320,10223339,10,0
279,3.65,1,12,11,1.07,0.95,0.2,0.53,0.07,0,0.33,1,91.7,91.7,0.22,0.26,3.23,148197,12125822,10,80
257,1.73,1,12,8,0.67,0.56,-1.75,0.46,-1.55,0,0.8,1,100,71.3,0.42,0.32,1.69,143247,12022535,50,10
381,1.73,1,12,8,0.67,0.69,-1.07,0.61,-0.98,0,0.69,1,83.3,71.3,0.42,0.37,1.69,145677,13609882,10,50
326,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,143164,12926051,80,50
227,1.73,1,12,8,0.67,0.9,-0.25,0.89,0.18,0,0.51,1,83.3,71.3,0.42,0.42,1.69,146560,11333529,10,0
235,2.22,1,12,9,0.72,0.94,-0.09,0.73,-0.29,0,0.47,1,75,75,0.37,0.4,2.13,151801,11450665,60,0
22,-3.24,-1,12,0,1.87,0.76,-0.51,0.54,-0.56,0,0.61,1,100,100,0,0,-3.24,148258,10134190,82,80
169,1.73,1,12,8,0.67,0.76,-0.7,0.71,-0.7,0,0.62,1,83.3,71.3,0.42,0.39,1.69,150961,10521801,82,0
196,1.3,1,12,7,0.65,0.79,-0.71,0.75,-0.75,0,0.64,1,83.3,71.3,0.44,0.39,1.28,147161,11250585,10,0
99,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,150267,10239782,0,0
350,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,144479,13225243,10,0
104,-0.48,1,12,3,0.72,0.83,-0.42,0.63,-0.5,0,0.57,1,91.7,75.2,0.39,0.36,-0.39,147617,10283234,10,0
149,-3.24,-1,12,0,1.87,1.52,1.73,1.99,1.8,0,-0.15,1,100,100,0,0,-3.24,144740,10461140,82,0
215,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,151403,11290838,10,20
16,0.45,1,12,5,0.65,0.6,-1.75,0.46,-1.35,0,0.8,1,83.3,70.9,0.45,0.31,0.47,143082,10142940,10,40
309,2.22,1,12,9,0.72,1.16,0.57,1.35,0.97,0,0.15,1,83.3,75,0.37,0.39,2.13,143933,12599891,82,0
283,3.65,1,12,11,1.07,0.87,0.1,0.43,-0.04,0,0.4,1,91.7,91.7,0.22,0.25,3.23,152239,12236152,90,0
393,-1.07,1,12,2,0.82,1.15,0.42,1.35,0.97,0,0.09,1,83.3,83.3,0.33,0.38,-0.89,146049,13655647,80,0
267,2.22,1,12,9,0.72,0.95,-0.03,0.73,-0.21,0,0.44,1,75,75,0.37,0.4,2.13,148186,12053589,10,0
223,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,151410,11333529,0,0
23,0.01,1,12,4,0.68,0.83,-0.51,0.94,-0.05,0,0.57,1,91.7,72.7,0.43,0.42,0.06,146607,10144005,10,0
314,2.8,1,12,10,0.82,0.91,-0.06,0.55,-0.11,0,0.45,1,83.3,83.3,0.31,0.35,2.62,146075,12494461,10,50
341,-3.24,-1,12,0,1.87,0.72,-0.51,0.43,-0.56,0,0.61,1,100,100,0,0,-3.24,152129,13038427,10,0
453,1.73,1,12,8,0.67,0.81,-0.57,0.74,-0.61,0,0.59,1,66.7,71.3,0.42,0.39,1.69,150136,17963885,82,10
346,1.3,1,12,7,0.65,0.67,-1.24,0.62,-1.22,0,0.74,1,83.3,71.3,0.44,0.37,1.28,145426,13241001,10,0
154,3.65,1,12,11,1.07,0.91,0.13,0.48,0.01,0,0.4,1,91.7,91.7,0.22,0.25,3.23,147234,10498702,82,0
334,1.3,1,12,7,0.65,0.71,-1.07,0.65,-0.98,0,0.69,1,83.3,71.3,0.44,0.37,1.28,147726,13022148,82,0
113,0.01,1,12,4,0.68,0.67,-1.08,0.61,-1.06,0,0.7,1,91.7,72.7,0.43,0.36,0.06,149676,10293981,10,0
273,2.22,1,12,9,0.72,1.18,0.49,1.82,0.88,0,0.07,1,75,75,0.37,0.41,2.13,152292,12145734,10,0
427,2.8,1,12,10,0.82,0.79,-0.42,0.49,-0.48,0,0.56,1,83.3,83.3,0.31,0.31,2.62,148343,15479625,20,80
451,2.22,1,12,9,0.72,0.76,-0.7,0.54,-0.69,0,0.62,1,75,75,0.37,0.35,2.13,148074,17940311,10,0
278,2.22,1,12,9,0.72,0.88,-0.31,0.57,-0.56,0,0.52,1,75,75,0.37,0.35,2.13,152239,12151599,90,0
132,3.65,1,12,11,1.07,1.03,0.24,0.89,0.07,0,0.31,1,91.7,91.7,0.22,0.26,3.23,147370,10383344,50,50
94,0.87,1,12,6,0.65,1.1,0.55,0.96,0.12,0,0.43,1,66.7,70.8,0.45,0.46,0.88,147645,10242759,80,80
120,0.01,1,12,4,0.68,1,0.13,1,0.03,0,0.36,1,75,72.7,0.43,0.44,0.06,151299,10294015,70,0
129,-0.48,1,12,3,0.72,0.76,-0.7,0.54,-0.69,0,0.62,1,91.7,75.2,0.39,0.35,-0.39,149615,10384219,82,0
15,3.65,1,12,11,1.07,0.91,0.15,0.48,0.01,0,0.36,1,91.7,91.7,0.22,0.26,3.23,147158,10139818,10,50
293,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,144995,12279633,82,80
79,-0.48,1,12,3,0.72,1,0.06,1,0.03,0,0.31,1,75,75.2,0.39,0.42,-0.39,149541,10228535,80,20
259,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,144126,12059064,10,0
71,3.65,1,12,11,1.07,0.87,0.1,0.45,-0.04,0,0.4,1,91.7,91.7,0.22,0.25,3.23,149667,10217053,80,0
177,2.22,1,12,9,0.72,0.98,0.03,0.88,-0.14,0,0.44,1,75,75,0.37,0.4,2.13,148066,10543864,10,0
467,3.65,1,12,11,1.07,0.87,0.1,0.43,-0.04,0,0.4,1,91.7,91.7,0.22,0.25,3.23,147601,20176333,10,0
325,2.22,1,12,9,0.72,0.84,-0.42,0.58,-0.56,0,0.56,1,75,75,0.37,0.37,2.13,146742,12981052,90,0
437,1.73,1,12,8,0.67,0.66,-1.26,0.56,-1.06,0,0.72,1,83.3,71.3,0.42,0.35,1.69,150010,16614844,10,0
286,0.45,1,12,5,0.65,0.79,-0.71,0.71,-0.69,0,0.63,1,83.3,70.9,0.45,0.39,0.47,152257,12246522,82,0
96,1.73,1,12,8,0.67,1.39,1.38,1.44,1.13,0,0.09,1,66.7,71.3,0.42,0.51,1.69,149661,10246525,10,0
51,-3.24,-1,12,0,1.87,1,0,1.29,0.61,0,0,1,100,100,0,0,-3.24,145517,10197230,82,0
456,4.96,0,12,12,1.86,1,0,1.04,0.34,0,0,1,100,100,0,0,4.96,147016,18743080,80,90
408,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,144191,14350971,80,10
35,0.87,1,12,6,0.65,1.63,2.02,1.74,2.01,0,-0.15,1,50,70.8,0.45,0.53,0.88,146071,10171096,80,80
319,1.73,1,12,8,0.67,1.19,0.49,1.24,0.55,0,0.36,1,66.7,71.3,0.42,0.45,1.69,148500,12981052,60,0
241,2.22,1,12,9,0.72,0.94,-0.09,0.73,-0.31,0,0.47,1,75,75,0.37,0.39,2.13,147720,11552808,0,0
384,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,147857,13565249,10,80
8,-3.24,-1,12,0,1.87,0.76,-0.51,0.54,-0.61,0,0.61,1,100,100,0,0,-3.24,146794,7336365,82,80
37,-1.07,1,12,2,0.82,1.15,0.45,1.65,1.05,0,0.17,1,83.3,83.3,0.33,0.38,-0.89,147115,10166033,10,20
352,0.87,1,12,6,0.65,0.97,0.02,0.96,-0.03,0,0.47,1,66.7,70.8,0.45,0.44,0.88,143322,13236946,82,0
405,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,144250,14143348,10,0
312,2.22,1,12,9,0.72,0.83,-0.42,0.6,-0.56,0,0.56,1,75,75,0.37,0.37,2.13,146742,12654868,82,0
246,2.22,1,12,9,0.72,0.84,-0.42,0.6,-0.56,0,0.56,1,75,75,0.37,0.37,2.13,151784,11483008,82,0
259,1.73,1,12,8,0.67,0.87,-0.38,0.75,-0.52,0,0.56,1,66.7,71.3,0.42,0.39,1.69,143247,12053589,82,0
71,0.01,1,12,4,0.68,0.85,-0.45,0.83,-0.34,0,0.57,1,91.7,72.7,0.43,0.38,0.06,147617,10225072,10,0
285,2.8,1,12,10,0.82,1.18,0.53,2.53,1.44,0,-0.03,1,83.3,83.3,0.31,0.38,2.62,146586,12213373,80,0
236,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,146001,11436514,50,50
474,0.01,1,12,4,0.68,0.67,-1.08,0.61,-0.98,0,0.69,1,83.3,72.7,0.43,0.36,0.06,149291,20390548,80,50
12,0.01,1,12,4,0.68,0.81,-0.51,0.91,0.18,0,0.58,1,91.7,72.7,0.43,0.41,0.06,149032,10128735,10,0
430,2.8,1,12,10,0.82,1.5,1.3,5.56,1.7,0,-0.03,1,58.3,83.3,0.31,0.51,2.62,144701,16376900,82,0
137,-0.48,1,12,3,0.72,1.9,2.52,1.99,2.45,0,-0.33,1,33.3,75.2,0.39,0.59,-0.39,144411,10426949,82,0
81,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,143523,10227687,10,0
425,1.3,1,12,7,0.65,1,0.13,1,-0.18,0,0.38,1,66.7,71.3,0.44,0.43,1.28,144095,15543919,80,0
147,2.22,1,12,9,0.72,0.79,-0.71,0.54,-0.72,0,0.63,1,75,75,0.37,0.35,2.13,150887,10444440,10,0
168,1.73,1,12,8,0.67,1.7,2.23,2.04,2.37,0,-0.27,1,50,71.3,0.42,0.55,1.69,145360,10516581,82,0
380,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,149827,13624156,10,0
240,2.22,1,12,9,0.72,1.15,0.42,2.53,1.34,0,-0.13,1,75,75,0.37,0.41,2.13,151775,11489502,82,50
252,2.8,1,12,10,0.82,0.84,-0.22,0.53,-0.37,0,0.5,1,83.3,83.3,0.31,0.32,2.62,143247,11972173,50,0
472,-3.24,-1,12,0,1.87,0.9,0.15,0.43,-0.04,0,0.36,1,100,100,0,0,-3.24,147805,20310803,82,0
140,3.65,1,12,11,1.07,1.2,0.63,1.6,0.89,0,0.11,1,91.7,91.7,0.22,0.3,3.23,146955,10426183,82,0
377,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,149933,13609882,82,0
286,2.8,1,12,10,0.82,0.88,-0.14,0.55,-0.29,0,0.47,1,83.3,83.3,0.31,0.33,2.62,152223,12228451,10,0
205,2.8,1,12,10,0.82,0.66,-1.08,0.47,-0.87,0,0.69,1,83.3,83.3,0.31,0.31,2.62,144469,11300442,90,0
228,1.3,1,12,7,0.65,0.71,-1.15,0.75,-1.31,0,0.71,1,83.3,71.3,0.44,0.39,1.28,151787,11352558,82,0
122,-3.24,-1,12,0,1.87,1.52,1.77,1.99,1.78,0,-0.18,1,100,100,0,0,-3.24,143460,10292411,80,0
391,-3.24,-1,12,0,1.87,1.33,1.05,3.67,1.46,0,0,1,100,100,0,0,-3.24,149933,13653725,80,0
445,2.8,1,12,10,0.82,1.26,0.81,2.53,1.55,0,-0.01,1,66.7,83.3,0.31,0.5,2.62,149445,17157056,10,0
117,0.87,1,12,6,0.65,0.79,-0.71,0.7,-0.82,0,0.64,1,83.3,70.8,0.45,0.39,0.88,147817,10292411,82,0
350,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,149120,13204599,10,80
77,0.87,1,12,6,0.65,1.39,1.28,1.44,1.01,0,0.15,1,50,70.8,0.45,0.52,0.88,150721,10223770,80,0
454,2.8,1,12,10,0.82,0.88,-0.12,0.55,-0.29,0,0.48,1,83.3,83.3,0.31,0.33,2.62,148672,17842603,82,0
4,0.87,1,12,6,0.65,0.67,-1.26,0.57,-1.15,0,0.74,1,83.3,70.8,0.45,0.35,0.88,146080,9217886,10,0
255,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,144673,12027057,74,90
119,0.45,1,12,5,0.65,0.61,-1.57,0.62,-1.55,0,0.8,1,83.3,70.9,0.45,0.37,0.47,147617,10291539,10,0
348,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,145009,13220063,80,50
241,2.22,1,12,9,0.72,1.05,0.31,1.03,0.34,0,0.23,1,75,75,0.37,0.4,2.13,151362,11516658,82,0
476,-3.24,-1,12,0,1.87,1.63,2.24,2.19,2.37,0,-0.12,1,100,100,0,0,-3.24,150067,19775520,82,0
385,1.73,1,12,8,0.67,0.69,-1.07,0.61,-0.87,0,0.69,1,83.3,71.3,0.42,0.37,1.69,147726,13641743,0,0
219,3.65,1,12,11,1.07,1.15,0.47,1.65,0.86,0,0.02,1,91.7,91.7,0.22,0.29,3.23,151424,11387424,10,0
9,1.3,1,12,7,0.65,0.6,-1.38,0.53,-1.31,0,0.76,1,83.3,71.3,0.44,0.33,1.28,143315,9268812,10,50
233,2.8,1,12,10,0.82,1.15,0.47,1.79,0.92,0,0.11,1,83.3,83.3,0.31,0.38,2.62,151729,11450665,10,80
102,-0.48,1,12,3,0.72,1,0.11,1,-0.24,0,0.34,1,75,75.2,0.39,0.41,-0.39,143690,10266534,10,50
28,0.45,1,12,5,0.65,0.81,-0.56,0.91,-0.06,0,0.57,1,83.3,70.9,0.45,0.42,0.47,147981,10151087,10,80
10,2.22,1,12,9,0.72,1.13,0.47,1.32,0.65,0,0.24,1,75,75,0.37,0.4,2.13,147117,10125892,10,0
187,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,151326,11127937,10,0
301,2.22,1,12,9,0.72,1.19,0.51,2.53,1.46,0,-0.01,1,75,75,0.37,0.41,2.13,143933,12392138,82,80
216,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,151669,11260017,10,0
5,0.87,1,12,6,0.65,0.83,-0.5,0.8,-0.56,0,0.56,1,66.7,70.8,0.45,0.39,0.88,147780,7336365,10,0
310,2.8,1,12,10,0.82,1.16,0.68,1.82,0.89,0,0.11,1,66.7,83.3,0.31,0.51,2.62,150034,12824593,10,10
170,1.3,1,12,7,0.65,0.98,-0.05,0.88,-0.11,0,0.44,1,66.7,71.3,0.44,0.43,1.28,151299,10512594,82,0
179,-1.07,1,12,2,0.82,1.45,1.42,2.86,1.7,0,-0.01,1,58.3,83.3,0.33,0.49,-0.89,147385,11091711,82,40
281,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,145656,12236152,82,0
216,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,151413,11290838,82,0
213,3.65,1,12,11,1.07,0.91,0.13,0.48,0.01,0,0.4,1,91.7,91.7,0.22,0.25,3.23,151355,11267437,82,0
421,1.73,1,12,8,0.67,0.69,-1.16,0.61,-1.02,0,0.75,1,83.3,71.3,0.42,0.37,1.69,148242,15479625,10,0
103,0.01,1,12,4,0.68,1.75,2.23,1.99,2.37,0,-0.26,1,50,72.7,0.43,0.56,0.06,149718,10282807,10,40
13,3.65,1,12,11,1.07,0.87,0.1,0.43,-0.04,0,0.4,1,91.7,91.7,0.22,0.25,3.23,147934,10125892,82,40
387,2.22,1,12,9,0.72,0.74,-0.8,0.52,-0.72,0,0.64,1,75,75,0.37,0.34,2.13,147587,13704923,10,0
429,2.8,1,12,10,0.82,1.5,1.33,5.56,1.7,0,-0.03,1,58.3,83.3,0.31,0.48,2.62,150034,16371399,60,0
282,2.22,1,12,9,0.72,0.73,-0.8,0.52,-0.72,0,0.64,1,75,75,0.37,0.34,2.13,152146,12236152,82,0
183,-3.24,-1,12,0,1.87,1.45,1.33,1.99,1.71,0,-0.18,1,100,100,0,0,-3.24,150838,11130873,82,0
103,0.87,1,12,6,0.65,0.47,-2.31,0.43,-1.99,0,0.88,1,100,70.8,0.45,0.3,0.88,147831,10266534,10,50
12,0.01,1,12,4,0.68,0.67,-1.08,0.52,-0.98,0,0.69,1,83.3,72.7,0.43,0.34,0.06,149517,10128735,10,0
451,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,149379,17930413,10,0
196,-3.24,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.24,143326,11167971,74,0
174,2.22,1,12,9,0.72,0.76,-0.64,0.56,-0.7,0,0.61,1,75,75,0.37,0.35,2.13,150863,10588205,82,0
441,-0.48,1,12,3,0.72,1,0.07,1,-0.24,0,0.38,1,75,75.2,0.39,0.4,-0.39,143322,17427681,82,0
64,-3.24,-1,12,0,1.87,1,0,1.29,0.56,0,0,1,100,100,0,0,-3.24,145078,10206663,82,40
146,0.87,1,12,6,0.65,0.61,-1.75,0.62,-1.35,0,0.8,1,83.3,70.8,0.45,0.37,0.88,150887,10451765,82,0
249,1.73,1,12,8,0.67,0.87,-0.25,0.73,-0.29,0,0.51,1,83.3,71.3,0.42,0.39,1.69,151722,11483008,10,0
261,0.87,1,12,6,0.65,0.73,-1.02,0.7,-0.98,0,0.69,1,83.3,70.8,0.45,0.39,0.88,152178,12082465,82,0
122,-3.24,-1,12,0,1.87,1.52,1.73,2.41,1.74,0,-0.24,1,100,100,0,0,-3.24,143326,10294090,82,0
373,3.65,1,12,11,1.07,0.95,0.2,0.53,0.07,0,0.33,1,91.7,91.7,0.22,0.26,3.23,150666,13445294,82,0
181,-1.07,1,12,2,0.82,1,0.08,1,0.03,0,0.34,1,83.3,83.3,0.33,0.37,-0.89,147370,10942017,82,0
381,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,145816,13601075,70,90
31,0.01,1,12,4,0.68,0.91,-0.2,0.87,-0.29,0,0.53,1,91.7,72.7,0.43,0.43,0.06,147378,10153438,10,0
128,-0.48,1,12,3,0.72,1,0.16,1,-0.14,0,0.34,1,75,75.2,0.39,0.41,-0.39,146328,10383344,10,0
80,-1.07,1,12,2,0.82,1,0.13,1,0.03,0,0.34,1,83.3,83.3,0.33,0.37,-0.89,147605,10235183,0,0
306,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,145557,12645680,82,0
49,0.45,1,12,5,0.65,1.63,2.23,1.74,2.45,0,-0.18,1,50,70.9,0.45,0.56,0.47,149606,10189351,80,82
342,2.22,1,12,9,0.72,1.01,0.06,1,-0.1,0,0.38,1,75,75,0.37,0.39,2.13,144095,13018701,60,10
117,1.73,1,12,8,0.67,1.39,1.5,1.35,1.01,0,0.24,1,50,71.3,0.42,0.57,1.69,146955,10293981,10,50
127,0.87,1,12,6,0.65,0.5,-2.33,0.44,-1.93,0,0.9,1,100,70.8,0.45,0.31,0.88,145896,10298428,10,0
433,2.22,1,12,9,0.72,0.91,-0.04,0.6,-0.28,0,0.46,1,75,75,0.37,0.33,2.13,147410,16367758,90,0
299,1.73,1,12,8,0.67,0.81,-0.51,0.75,-0.56,0,0.56,1,83.3,71.3,0.42,0.39,1.69,145677,12332801,10,50
448,4.96,0,12,12,1.86,1,0,1.61,0.88,0,0,1,100,100,0,0,4.96,150067,17925568,10,0
129,1.3,1,12,7,0.65,0.47,-2.31,0.43,-1.99,0,0.9,1,100,71.3,0.44,0.3,1.28,147158,10383344,50,40
474,0.01,1,12,4,0.68,0.81,-0.61,0.71,-0.7,0,0.61,1,91.7,72.7,0.43,0.38,0.06,143798,19513305,10,0
281,4.96,0,12,12,1.86,1,0,1,0,0,0,1,100,100,0,0,4.96,144529,12236152,10,0
74,3.65,1,12,11,1.07,0.87,0.1,0.43,-0.04,0,0.4,1,91.7,91.7,0.22,0.25,3.23,150271,10217703,82,10
