Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
309,0.71,1,19,7,0.51,1.3,1.57,1.3,1.07,0,-0.08,1,57.9,68.7,0.34,0.52,0.74,146370,13788663,10,70
458,1.68,1,19,11,0.49,1,0.11,0.88,-0.13,0,0.32,1,63.2,64.1,0.33,0.47,1.67,150851,15206440,90,0
89,1.93,1,19,12,0.5,0.85,-0.71,0.73,-0.82,0,0.52,1,73.7,65.5,0.32,0.41,1.9,149155,11267224,80,0
265,-1.04,1,19,2,0.77,0.94,0.06,0.55,-0.34,0,0.41,1,89.5,89.5,0.23,0.29,-0.84,143478,13045644,10,10
278,-1.83,1,19,1,1.04,1,0.29,0.66,0.06,0,0.19,1,94.7,94.7,0.17,0.22,-1.37,151915,13092030,0,0
338,1.44,1,19,10,0.49,0.85,-0.73,0.78,-0.73,0,0.53,1,78.9,64.8,0.34,0.42,1.44,146156,13956701,10,0
28,4.41,1,19,18,1.04,1.02,0.23,0.77,0.05,0,0.22,1,94.7,94.7,0.13,0.22,3.95,144266,10451749,10,50
279,1.44,1,19,10,0.49,1.12,0.77,1.12,0.65,0,0.2,1,57.9,64.8,0.34,0.49,1.44,147258,13178121,10,80
205,-0.16,1,19,4,0.59,1.09,0.37,1.2,0.51,0,0.07,1,78.9,78.9,0.3,0.41,-0.08,146623,12281263,60,0
411,1.68,1,19,11,0.49,1,0.11,1.07,0.3,0,0.31,1,73.7,64.1,0.33,0.47,1.67,150744,14966638,82,0
438,1.93,1,19,12,0.5,1.03,0.21,0.99,-0.08,0,0.3,1,63.2,65.5,0.32,0.46,1.9,143874,15120031,10,0
6,1.44,1,19,10,0.49,1.22,1.21,1.23,1.36,0,-0.01,1,52.6,64.8,0.34,0.5,1.44,151534,10239766,10,0
455,1.93,1,19,12,0.5,0.93,-0.26,0.93,-0.38,0,0.4,1,68.4,65.5,0.32,0.44,1.9,149978,15196062,10,0
5,-0.16,1,19,4,0.59,1.26,0.86,1.65,1.29,0,-0.12,1,78.9,78.9,0.3,0.44,-0.08,150988,10190317,10,0
542,2.47,1,19,14,0.54,0.82,-0.87,0.67,-1.15,0,0.57,1,73.7,73.7,0.28,0.38,2.41,149458,19577710,82,0
75,0.71,1,19,7,0.51,0.98,0,1.02,0.16,0,0.31,1,73.7,68.7,0.34,0.43,0.74,149061,11157305,80,0
372,1.68,1,19,11,0.49,0.98,-0.06,1.02,0.21,0,0.35,1,73.7,64.1,0.33,0.46,1.67,152513,14486768,0,0
79,2.78,1,19,15,0.58,0.84,-0.43,0.59,-0.72,0,0.54,1,78.9,79,0.25,0.36,2.7,149760,11158824,10,80
120,0.16,1,19,5,0.55,0.95,-0.14,0.81,-0.28,0,0.4,1,68.4,74,0.32,0.41,0.22,150542,11463066,50,0
160,2.19,1,19,13,0.52,0.98,0,0.94,-0.09,0,0.33,1,68.4,69.1,0.3,0.44,2.15,150418,12096792,10,0
94,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,151384,11283130,82,10
355,2.19,1,19,13,0.52,0.84,-0.89,0.73,-0.94,0,0.54,1,73.7,69.1,0.3,0.41,2.15,143708,14036592,82,0
359,-3.09,-1,19,0,1.85,1.08,0.39,1.1,0.42,0,0,1,100,100,0,0,-3.09,147043,14036592,10,0
337,0.71,1,19,7,0.51,1,0.07,1,-0.07,0,0.33,1,73.7,68.7,0.34,0.45,0.74,149721,13929852,82,0
463,1.2,1,19,9,0.49,0.98,-0.05,0.98,-0.12,0,0.31,1,57.9,65.9,0.34,0.46,1.21,145046,15198316,50,0
244,0.45,1,19,6,0.52,0.7,-1.62,0.65,-1.53,0,0.72,1,78.9,71,0.33,0.39,0.49,151944,12986119,10,70
430,0.45,1,19,6,0.52,1.2,0.74,1.19,0.58,0,0.1,1,63.2,71,0.33,0.47,0.49,152454,15007855,10,0
38,1.2,1,19,9,0.49,1.03,0.18,1.04,0.25,0,0.3,1,63.2,65.9,0.34,0.48,1.21,151813,10423508,0,0
458,1.2,1,19,9,0.49,1.03,0.21,0.99,-0.14,0,0.3,1,68.4,65.9,0.34,0.47,1.21,145046,15198316,80,50
50,0.16,1,19,5,0.55,0.92,-0.23,0.82,-0.35,0,0.41,1,68.4,74,0.32,0.41,0.22,143656,10493867,10,10
487,2.78,1,19,15,0.58,1.13,0.51,1.18,0.57,0,0.11,1,78.9,79,0.25,0.42,2.7,150919,15542505,50,0
455,3.64,1,19,17,0.76,0.99,0.13,0.77,-0.06,0,0.28,1,89.5,89.5,0.18,0.3,3.43,143162,15220400,50,80
521,2.19,1,19,13,0.52,1.23,1.16,1.3,0.91,0,0.02,1,63.2,69.1,0.3,0.49,2.15,146143,17654254,10,0
48,-0.55,1,19,3,0.65,0.85,-0.48,0.63,-0.75,0,0.54,1,84.2,84.2,0.27,0.32,-0.42,148165,10473084,10,0
151,2.19,1,19,13,0.52,1.14,0.72,1.21,0.74,0,0.13,1,63.2,69.1,0.3,0.47,2.15,151329,11922389,82,10
242,2.47,1,19,14,0.54,1.32,1.29,1.5,1.49,0,-0.06,1,68.4,73.7,0.28,0.49,2.41,150866,12958506,82,0
154,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,151733,11867841,82,0
416,2.47,1,19,14,0.54,0.98,-0.01,1.05,0.37,0,0.28,1,73.7,73.7,0.28,0.42,2.41,151110,14895749,82,0
47,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,144620,10467203,10,80
130,1.93,1,19,12,0.5,0.98,-0.05,0.94,-0.24,0,0.32,1,63.2,65.5,0.32,0.44,1.9,146582,11474246,10,40
143,-0.16,1,19,4,0.59,0.88,-0.27,0.81,-0.62,0,0.5,1,78.9,78.9,0.3,0.37,-0.08,144322,11489588,82,0
364,2.78,1,19,15,0.58,0.78,-0.87,0.66,-1.08,0,0.6,1,78.9,79,0.25,0.33,2.7,144066,14192799,82,0
526,4.41,1,19,18,1.04,1,0.29,0.65,0.12,0,0.07,1,94.7,94.7,0.13,0.22,3.95,150607,18736955,82,0
119,3.64,1,19,17,0.76,0.89,-0.07,0.72,-0.42,0,0.42,1,89.5,89.5,0.18,0.28,3.43,149767,11446218,82,0
37,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,146029,10442456,10,0
541,3.16,1,19,16,0.65,1,0.13,0.9,0,0,0.24,1,84.2,84.2,0.22,0.35,3.03,151975,19543115,90,80
493,1.68,1,19,11,0.49,1,0.08,1.07,0.3,0,0.3,1,73.7,64.1,0.33,0.47,1.67,151985,15833704,10,0
525,-0.16,1,19,4,0.59,1.01,0.12,1.05,0.37,0,0.27,1,78.9,78.9,0.3,0.39,-0.08,143703,18736955,10,50
308,1.44,1,19,10,0.49,1.1,0.54,1.12,0.79,0,0.19,1,57.9,64.8,0.34,0.49,1.44,150744,13693662,10,0
59,2.19,1,19,13,0.52,0.85,-0.89,0.71,-0.83,0,0.53,1,73.7,69.1,0.3,0.4,2.15,143483,10515526,10,0
100,-1.83,1,19,1,1.04,1.02,0.22,1.04,0.23,0,0.24,1,94.7,94.7,0.17,0.22,-1.37,145026,11276479,70,80
427,2.19,1,19,13,0.52,0.93,-0.27,0.8,-0.55,0,0.41,1,63.2,69.1,0.3,0.42,2.15,143706,15019918,10,0
232,0.96,1,19,8,0.49,1.49,2.42,1.57,2.49,0,-0.3,1,36.8,67.1,0.34,0.55,0.98,151657,12695017,82,0
448,3.64,1,19,17,0.76,0.96,0.18,0.99,0,0,0.25,1,89.5,89.5,0.18,0.3,3.43,147110,15152340,82,0
460,1.2,1,19,9,0.49,1.25,1.11,1.26,1.06,0,0.02,1,68.4,65.9,0.34,0.5,1.21,146104,15206440,10,0
146,2.78,1,19,15,0.58,0.98,0.05,0.87,-0.2,0,0.3,1,78.9,79,0.25,0.39,2.7,144199,11598913,80,0
427,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,148276,15007855,82,0
261,1.2,1,19,9,0.49,0.79,-1.49,0.76,-1.41,0,0.63,1,78.9,65.9,0.34,0.42,1.21,149228,13027409,10,0
191,0.16,1,19,5,0.55,0.99,-0.01,1.05,0.32,0,0.33,1,78.9,74,0.32,0.42,0.22,151813,12265802,10,0
306,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,144834,13479601,82,10
477,5.67,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.67,148129,15384799,10,0
245,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,144063,12994308,82,0
269,-1.04,1,19,2,0.77,0.85,-0.26,0.43,-0.59,0,0.46,1,89.5,89.5,0.23,0.28,-0.84,144756,13081489,82,0
43,1.2,1,19,9,0.49,1,0.11,1.1,0.79,0,0.31,1,73.7,65.9,0.34,0.47,1.21,151813,10473041,10,74
123,0.45,1,19,6,0.52,1,0.07,1,0.02,0,0.3,1,73.7,71,0.33,0.44,0.49,149207,11447354,10,50
536,2.19,1,19,13,0.52,0.82,-1.27,0.77,-1.39,0,0.59,1,73.7,69.1,0.3,0.41,2.15,144270,19159692,80,0
423,2.78,1,19,15,0.58,0.92,-0.18,0.81,-0.47,0,0.42,1,78.9,79,0.25,0.38,2.7,151897,14790025,10,0
36,2.78,1,19,15,0.58,0.98,0.05,0.76,-0.21,0,0.32,1,78.9,79,0.25,0.39,2.7,149079,10451749,80,80
419,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,151173,14966662,82,0
518,0.16,1,19,5,0.55,0.96,0,0.88,-0.43,0,0.35,1,68.4,74,0.32,0.41,0.22,152085,17925827,10,0
248,0.71,1,19,7,0.51,1.02,0.17,0.77,-0.13,0,0.33,1,63.2,68.7,0.34,0.42,0.74,145836,12985503,82,0
434,4.41,1,19,18,1.04,0.95,0.24,0.49,-0.13,0,0.29,1,94.7,94.7,0.13,0.22,3.95,151937,15090620,82,10
507,0.96,1,19,8,0.49,1.36,2.13,1.3,1.85,0,-0.08,1,47.4,67.1,0.34,0.55,0.98,148075,16869133,10,80
105,0.71,1,19,7,0.51,1,0.11,1.03,0.23,0,0.28,1,73.7,68.7,0.34,0.47,0.74,150799,11352965,70,50
398,2.19,1,19,13,0.52,0.94,-0.26,0.84,-0.55,0,0.42,1,57.9,69.1,0.3,0.42,2.15,146151,14700905,82,0
205,-1.04,1,19,2,0.77,0.88,-0.19,0.43,-0.42,0,0.47,1,89.5,89.5,0.23,0.28,-0.84,143478,12269581,80,0
552,3.16,1,19,16,0.65,0.84,-0.59,0.6,-0.82,0,0.5,1,84.2,84.2,0.22,0.32,3.03,149473,20420900,82,80
227,-0.16,1,19,4,0.59,1.29,0.95,2.02,1.63,0,-0.1,1,78.9,78.9,0.3,0.42,-0.08,149169,12446114,82,80
17,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,145761,10274375,10,50
308,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,147092,13777238,10,80
281,-1.83,1,19,1,1.04,0.87,0.17,0.38,-0.18,0,0.41,1,94.7,94.7,0.17,0.21,-1.37,151661,13148044,10,80
123,2.19,1,19,13,0.52,0.95,-0.1,0.95,-0.17,0,0.35,1,73.7,69.1,0.3,0.44,2.15,146748,11446218,90,50
110,2.47,1,19,14,0.54,1.23,1.12,1.13,0.42,0,0.18,1,73.7,73.7,0.28,0.49,2.41,143779,11329629,10,0
530,5.67,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.67,144553,18894771,10,50
210,3.64,1,19,17,0.76,0.98,0.18,0.71,-0.06,0,0.28,1,89.5,89.5,0.18,0.3,3.43,148038,12351075,82,0
266,-1.04,1,19,2,0.77,0.87,-0.14,0.43,-0.49,0,0.47,1,89.5,89.5,0.23,0.28,-0.84,144756,13040227,10,0
39,1.68,1,19,11,0.49,0.69,-2.14,0.65,-1.96,0,0.73,1,89.5,64.1,0.33,0.39,1.67,151944,10423508,10,0
292,1.68,1,19,11,0.49,1.1,0.58,1.16,1.09,0,0.18,1,57.9,64.1,0.33,0.49,1.67,144882,13214896,10,80
8,-3.09,-1,19,0,1.85,1,0,1.03,0.24,0,0,1,100,100,0,0,-3.09,145988,10266453,10,40
544,3.16,1,19,16,0.65,1,0.12,1.03,0.23,0,0.21,1,84.2,84.2,0.22,0.35,3.03,149490,19672632,82,0
486,0.45,1,19,6,0.52,0.96,-0.14,0.95,0.03,0,0.39,1,78.9,71,0.33,0.43,0.49,144597,15486125,80,0
211,4.41,1,19,18,1.04,1.08,0.4,2.07,1.29,0,-0.04,1,94.7,94.7,0.13,0.23,3.95,149169,12363723,80,0
453,1.93,1,19,12,0.5,0.94,-0.26,0.91,-0.36,0,0.41,1,63.2,65.5,0.32,0.44,1.9,151506,15164241,10,0
358,2.78,1,19,15,0.58,0.97,-0.03,1.03,0.23,0,0.29,1,78.9,79,0.25,0.39,2.7,147358,14013819,82,0
452,5.67,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.67,146050,15136620,50,0
264,-1.83,1,19,1,1.04,1.04,0.32,0.77,0.15,0,0.21,1,94.7,94.7,0.17,0.23,-1.37,149855,13028081,82,10
284,1.44,1,19,10,0.49,1.08,0.69,1.13,0.65,0,0.25,1,57.9,64.8,0.34,0.49,1.44,143909,13178474,10,20
243,2.19,1,19,13,0.52,0.81,-1.27,0.73,-1.25,0,0.59,1,73.7,69.1,0.3,0.41,2.15,146899,12922684,10,50
285,1.68,1,19,11,0.49,1.1,0.54,1.17,0.97,0,0.06,1,63.2,64.1,0.33,0.49,1.67,145153,13178121,82,0
312,-1.83,1,19,1,1.04,1.04,0.25,1.02,0.17,0,0.24,1,94.7,94.7,0.17,0.23,-1.37,147250,13717812,82,0
542,0.96,1,19,8,0.49,0.87,-0.64,0.88,-0.55,0,0.49,1,68.4,67.1,0.34,0.44,0.98,151196,19577710,80,70
7,2.19,1,19,13,0.52,0.81,-1.02,0.73,-1.05,0,0.59,1,63.2,69.1,0.3,0.41,2.15,146793,10246657,10,50
55,3.16,1,19,16,0.65,0.98,0.13,0.76,-0.11,0,0.33,1,84.2,84.2,0.22,0.35,3.03,146702,10493611,10,80
4,-0.55,1,19,3,0.65,1.26,0.86,1.39,1.03,0,-0.08,1,84.2,84.2,0.27,0.36,-0.42,146702,10207856,10,82
330,5.67,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.67,150503,13893947,80,70
278,1.68,1,19,11,0.49,1.14,1.16,1.16,1.11,0,0.11,1,47.4,64.1,0.33,0.51,1.67,151006,13105663,82,0
412,2.78,1,19,15,0.58,0.8,-0.69,0.66,-0.99,0,0.53,1,78.9,79,0.25,0.31,2.7,151439,14966638,80,0
486,3.16,1,19,16,0.65,1.06,0.32,1.11,0.5,0,0.15,1,84.2,84.2,0.22,0.36,3.03,151975,15455211,10,20
308,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,146786,13788663,10,0
82,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,144155,11157305,10,0
363,3.64,1,19,17,0.76,1.04,0.25,0.77,0.05,0,0.24,1,89.5,89.5,0.18,0.3,3.43,144509,14192799,82,50
278,2.19,1,19,13,0.52,0.8,-1.2,0.7,-1.26,0,0.59,1,63.2,69.1,0.3,0.4,2.15,143379,13082280,0,0
343,1.44,1,19,10,0.49,0.94,-0.42,0.91,-0.55,0,0.42,1,73.7,64.8,0.34,0.47,1.44,144089,13977229,10,82
461,3.16,1,19,16,0.65,1.01,0.14,0.9,-0.08,0,0.28,1,84.2,84.2,0.22,0.36,3.03,151588,15211754,82,0
310,5.67,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.67,150756,13795023,80,50
222,-0.16,1,19,4,0.59,0.86,-0.25,0.66,-0.51,0,0.47,1,78.9,78.9,0.3,0.37,-0.08,152333,12488925,82,10
252,2.78,1,19,15,0.58,0.84,-0.41,0.59,-0.74,0,0.5,1,78.9,79,0.25,0.36,2.7,150331,12999008,0,0
224,1.68,1,19,11,0.49,1.04,0.25,1.03,0.2,0,0.31,1,68.4,64.1,0.33,0.47,1.67,145152,12476285,82,0
495,2.47,1,19,14,0.54,1.23,1.16,1.42,1.06,0,0.02,1,63.2,73.7,0.28,0.49,2.41,148290,15994384,10,0
124,1.44,1,19,10,0.49,1.08,0.54,1.13,0.7,0,0.24,1,57.9,64.8,0.34,0.49,1.44,148589,11454385,10,0
341,-0.55,1,19,3,0.65,0.73,-0.48,0.59,-0.89,0,0.78,1,84.2,84.2,0.27,0.31,-0.42,150894,13988018,10,50
527,2.78,1,19,15,0.58,0.92,-0.21,0.76,-0.42,0,0.4,1,78.9,79,0.25,0.38,2.7,152055,18676685,10,0
367,2.78,1,19,15,0.58,1.15,0.56,1.32,0.91,0,0,1,78.9,79,0.25,0.44,2.7,149786,14265567,50,80
141,0.71,1,19,7,0.51,0.87,-0.48,0.89,-0.55,0,0.49,1,68.4,68.7,0.34,0.44,0.74,150813,11493941,10,0
352,0.96,1,19,8,0.49,1.24,1.3,1.32,1.48,0,0.06,1,57.9,67.1,0.34,0.51,0.98,147755,14058618,10,0
345,2.78,1,19,15,0.58,0.84,-0.44,0.67,-0.72,0,0.5,1,78.9,79,0.25,0.37,2.7,149054,13982087,10,0
473,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,150049,15384799,80,70
308,-1.83,1,19,1,1.04,1.04,0.27,0.65,0.06,0,0.28,1,94.7,94.7,0.17,0.23,-1.37,151661,13708287,10,50
20,2.47,1,19,14,0.54,1.08,0.51,1.05,0.44,0,0.18,1,73.7,73.7,0.28,0.44,2.41,152305,10366954,0,0
463,1.2,1,19,9,0.49,0.85,-0.98,0.85,-0.85,0,0.54,1,73.7,65.9,0.34,0.44,1.21,148374,15254917,82,0
384,2.78,1,19,15,0.58,1,0.08,0.91,0,0,0.24,1,78.9,79,0.25,0.39,2.7,147653,14655802,82,0
359,1.44,1,19,10,0.49,1.5,2.44,1.57,2.49,0,-0.41,1,47.4,64.8,0.34,0.56,1.44,151441,14017431,10,0
462,0.71,1,19,7,0.51,1.11,0.54,1.12,0.62,0,0.2,1,68.4,68.7,0.34,0.49,0.74,147364,15201147,82,0
321,1.2,1,19,9,0.49,0.86,-0.73,0.78,-0.69,0,0.52,1,78.9,65.9,0.34,0.42,1.21,150689,13816705,10,0
154,2.47,1,19,14,0.54,0.83,-0.82,0.66,-0.94,0,0.54,1,73.7,73.7,0.28,0.39,2.41,147022,11980176,80,0
460,1.2,1,19,9,0.49,1.25,1.35,1.3,1.2,0,0.06,1,47.4,65.9,0.34,0.52,1.21,148561,15208036,10,0
139,0.16,1,19,5,0.55,0.99,0.04,0.98,0.14,0,0.34,1,78.9,74,0.32,0.4,0.22,150114,11497394,10,0
12,-3.09,-1,19,0,1.85,1,0,0.99,0,0,0,1,100,100,0,0,-3.09,147743,10274375,10,40
248,1.93,1,19,12,0.5,1.02,0.19,0.92,-0.14,0,0.3,1,63.2,65.5,0.32,0.44,1.9,143874,12985503,82,0
543,3.16,1,19,16,0.65,1,0.13,0.93,0.05,0,0.25,1,84.2,84.2,0.22,0.35,3.03,151905,19698844,80,70
99,-1.83,1,19,1,1.04,1,0.29,0.65,0.06,0,0.23,1,94.7,94.7,0.17,0.22,-1.37,151435,11304073,10,82
379,3.64,1,19,17,0.76,0.95,0.09,0.66,-0.29,0,0.32,1,89.5,89.5,0.18,0.29,3.43,150998,14486768,80,0
511,1.44,1,19,10,0.49,1.5,1.89,1.57,1.85,0,-0.3,1,47.4,64.8,0.34,0.53,1.44,148254,17181534,10,0
65,1.44,1,19,10,0.49,0.98,-0.05,1.02,0.16,0,0.31,1,73.7,64.8,0.34,0.46,1.44,143657,10526153,10,50
537,2.19,1,19,13,0.52,0.98,0.04,0.87,-0.24,0,0.33,1,73.7,69.1,0.3,0.44,2.15,145836,19170351,10,0
530,2.78,1,19,15,0.58,1,0.08,1.14,0.45,0,0.16,1,78.9,79,0.25,0.39,2.7,151496,18841511,90,0
75,1.2,1,19,9,0.49,1.22,1.11,1.26,1.36,0,0.04,1,57.9,65.9,0.34,0.5,1.21,147276,11183225,10,50
484,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,145652,15460193,82,0
137,0.71,1,19,7,0.51,1.05,0.34,1.05,0.39,0,0.24,1,57.9,68.7,0.34,0.46,0.74,146389,11494611,10,20
550,3.16,1,19,16,0.65,0.94,-0.01,0.68,-0.42,0,0.35,1,84.2,84.2,0.22,0.33,3.03,150695,20413645,10,0
211,2.47,1,19,14,0.54,0.95,-0.14,0.88,0.02,0,0.35,1,73.7,73.7,0.28,0.42,2.41,147257,12351075,82,0
206,-0.16,1,19,4,0.59,0.86,-0.28,0.68,-0.6,0,0.52,1,78.9,78.9,0.3,0.36,-0.08,152333,12276545,82,80
320,1.2,1,19,9,0.49,1.12,0.45,1.17,0.97,0,0.11,1,57.9,65.9,0.34,0.48,1.21,151795,13820672,10,0
389,4.41,1,19,18,1.04,1.06,0.37,2.35,1.31,0,-0.1,1,94.7,94.7,0.13,0.23,3.95,151844,14632225,82,50
552,3.64,1,19,17,0.76,0.96,0.15,0.93,0,0,0.25,1,89.5,89.5,0.18,0.3,3.43,143737,20004591,80,0
123,1.44,1,19,10,0.49,0.97,-0.13,0.93,0.03,0,0.37,1,63.2,64.8,0.34,0.46,1.44,145079,11451475,82,0
485,-3.09,-1,19,0,1.85,1,0,1,0,0,0,1,100,100,0,0,-3.09,144481,15542505,80,0
508,0.16,1,19,5,0.55,1.03,0.21,0.99,0.05,0,0.27,1,68.4,74,0.32,0.43,0.22,144597,17180813,82,0
206,2.19,1,19,13,0.52,0.88,-0.52,0.82,-0.54,0,0.46,1,73.7,69.1,0.3,0.43,2.15,146558,12273015,82,10
541,1.2,1,19,9,0.49,0.96,-0.12,0.98,0.02,0,0.39,1,63.2,65.9,0.34,0.46,1.21,151946,19577710,10,90
538,2.47,1,19,14,0.54,0.97,-0.06,0.88,-0.33,0,0.37,1,73.7,73.7,0.28,0.42,2.41,152085,19124988,10,0
467,1.2,1,19,9,0.49,0.94,-0.39,0.91,-0.4,0,0.39,1,78.9,65.9,0.34,0.46,1.21,151163,15329356,10,20
353,2.19,1,19,13,0.52,0.94,-0.31,0.81,-0.6,0,0.4,1,68.4,69.1,0.3,0.43,2.15,143265,14017431,20,0
135,5.67,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.67,150402,11497394,82,0
554,-3.09,-1,19,0,1.85,1,0,1.05,0.44,0,0,1,100,100,0,0,-3.09,149434,19981090,82,0
162,1.44,1,19,10,0.49,0.89,-0.68,0.86,-0.79,0,0.47,1,68.4,64.8,0.34,0.44,1.44,149818,12096792,82,0
387,2.78,1,19,15,0.58,0.78,-0.87,0.59,-1.09,0,0.57,1,78.9,79,0.25,0.33,2.7,144066,14627787,60,90
250,1.2,1,19,9,0.49,1.12,0.54,1.13,0.65,0,0.2,1,63.2,65.9,0.34,0.49,1.21,149061,13010441,10,10
267,2.47,1,19,14,0.54,1,0.07,1,0.02,0,0.27,1,73.7,73.7,0.28,0.42,2.41,149207,13077759,10,50
146,2.47,1,19,14,0.54,0.99,0.01,0.96,-0.03,0,0.29,1,73.7,73.7,0.28,0.4,2.41,147580,11611952,82,74
200,4.41,1,19,18,1.04,0.92,0.17,0.43,-0.21,0,0.4,1,94.7,94.7,0.13,0.21,3.95,152308,12279463,10,50
2,0.16,1,19,5,0.55,0.89,-0.34,0.81,-0.49,0,0.47,1,78.9,74,0.32,0.4,0.22,147084,10156917,10,0
