Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
233,-0.16,1,19,5,0.56,1,0.06,0.96,0.11,0,0.39,1,78.9,77.7,0.38,0.39,-0.1,152204,12229687,82,0
315,0.91,1,19,9,0.49,0.94,-0.5,0.85,-0.61,0,0.52,1,73.7,65.1,0.36,0.43,0.92,147723,13162705,82,0
130,0.91,1,19,9,0.49,0.92,-0.22,0.76,-0.44,0,0.42,1,63.2,65.1,0.36,0.41,0.92,151288,11209496,82,0
439,2.19,1,19,14,0.54,1.15,0.79,1.09,0.4,0,0.1,1,68.4,74.3,0.28,0.48,2.13,147518,16388895,82,20
386,-0.92,1,19,3,0.68,0.95,0.01,0.75,-0.26,0,0.37,1,84.2,84.7,0.35,0.34,-0.79,150652,14298708,80,0
145,2.51,1,19,15,0.58,0.98,0.14,0.65,-0.24,0,0.27,1,78.9,78.9,0.26,0.36,2.42,146859,11268689,82,0
398,4.15,1,19,18,1.04,0.98,0.3,0.64,0.15,0,0.22,1,94.7,94.7,0.14,0.22,3.69,150570,14314622,80,50
384,0.14,1,19,6,0.53,0.95,-0.18,0.99,0.28,0,0.39,1,78.9,73.7,0.38,0.45,0.18,151194,14298708,82,0
123,0.41,1,19,7,0.51,1.05,0.28,0.99,0,0,0.35,1,73.7,70,0.38,0.45,0.44,150907,11164484,82,0
360,0.41,1,19,7,0.51,1.06,0.33,1.08,0.47,0,0.27,1,73.7,70,0.38,0.47,0.44,145670,13964755,80,0
344,1.91,1,19,13,0.52,0.9,-0.48,0.75,-0.5,0,0.44,1,73.7,69.7,0.3,0.4,1.87,149873,13632612,10,50
67,-3.57,-1,19,0,1.86,0.89,-0.07,0.59,-0.51,0,0.53,1,100,100,0,0,-3.57,149687,10268235,10,10
191,2.19,1,19,14,0.54,1.12,0.83,1.19,0.67,0,0.05,1,68.4,74.3,0.28,0.48,2.13,152189,11501197,80,70
150,2.19,1,19,14,0.54,0.98,-0.01,0.93,-0.06,0,0.29,1,68.4,74.3,0.28,0.44,2.13,150836,11287977,10,0
141,0.14,1,19,6,0.53,1.03,0.24,1.07,0.16,0,0.26,1,68.4,73.7,0.38,0.43,0.18,151294,11267429,82,0
365,1.65,1,19,12,0.5,0.99,-0.01,0.94,-0.12,0,0.34,1,63.2,66.4,0.32,0.47,1.62,150836,13966529,82,0
237,4.15,1,19,18,1.04,0.63,-0.86,0.34,-0.78,0,0.78,1,94.7,94.7,0.14,0.18,3.69,149687,12214396,10,0
71,1.65,1,19,12,0.5,1.52,2.36,1.65,2.52,0,-0.49,1,36.8,66.4,0.32,0.55,1.62,147459,10290370,10,0
422,1.16,1,19,10,0.49,0.99,-0.02,0.92,-0.17,0,0.35,1,63.2,64.1,0.35,0.43,1.15,147325,14568071,70,50
478,0.67,1,19,8,0.5,1.31,1.85,1.35,1.32,0,0.04,1,42.1,66.7,0.37,0.53,0.69,147335,19377703,74,50
422,0.41,1,19,7,0.51,1.36,1.29,1.39,1.39,0,-0.05,1,63.2,70,0.38,0.51,0.44,151159,14632519,82,0
104,-2.27,1,19,1,1.07,0.73,-0.07,0.44,-0.55,0,0.58,1,94.7,94.7,0.24,0.18,-1.83,150658,10492437,82,0
485,1.16,1,19,10,0.49,0.82,-1.53,0.77,-1.61,0,0.54,1,84.2,64.1,0.35,0.42,1.15,149471,19679750,82,0
339,2.19,1,19,14,0.54,1.06,0.31,0.95,0.01,0,0.23,1,68.4,74.3,0.28,0.42,2.13,149993,13697390,82,0
302,1.65,1,19,12,0.5,1.41,2.23,1.39,1.39,0,-0.07,1,42.1,66.4,0.32,0.55,1.62,151016,13073222,0,0
224,4.15,1,19,18,1.04,0.93,0.06,0.59,-0.21,0,0.32,1,94.7,94.7,0.14,0.18,3.69,147621,12132497,82,80
465,1.65,1,19,12,0.5,0.82,-1.52,0.72,-1.83,0,0.55,1,84.2,66.4,0.32,0.4,1.62,146858,17289734,82,0
393,3.38,1,19,17,0.76,0.93,0.03,0.62,-0.26,0,0.33,1,89.5,89.4,0.19,0.29,3.17,149309,14391740,10,0
79,0.67,1,19,8,0.5,0.93,-0.18,0.89,-0.29,0,0.46,1,73.7,66.7,0.37,0.44,0.69,150776,10289658,10,0
420,1.4,1,19,11,0.49,0.95,-0.17,0.9,-0.24,0,0.41,1,63.2,64.4,0.34,0.46,1.39,144056,14633264,82,0
67,3.38,1,19,17,0.76,1.05,0.25,1.11,0.18,0,0.1,1,89.5,89.4,0.19,0.31,3.17,148491,10276440,10,70
175,2.19,1,19,14,0.54,0.95,-0.19,0.88,-0.48,0,0.44,1,78.9,74.3,0.28,0.41,2.13,151419,11443200,70,0
421,4.15,1,19,18,1.04,1.16,0.53,1.69,0.87,0,-0.08,1,94.7,94.7,0.14,0.24,3.69,145876,14568071,80,0
362,2.51,1,19,15,0.58,0.83,-0.75,0.62,-0.68,0,0.47,1,78.9,78.9,0.26,0.36,2.42,148403,13950789,82,0
304,1.65,1,19,12,0.5,0.95,-0.31,1.24,1.02,0,0.34,1,73.7,66.4,0.32,0.46,1.62,148545,13086146,82,0
222,3.38,1,19,17,0.76,1.04,0.22,0.82,-0.01,0,0.22,1,89.5,89.4,0.19,0.3,3.17,150575,12151211,82,0
180,2.19,1,19,14,0.54,0.87,-0.37,0.71,-0.53,0,0.49,1,78.9,74.3,0.28,0.38,2.13,147842,11467630,82,80
228,-0.16,1,19,5,0.56,0.93,-0.24,0.76,-0.44,0,0.46,1,78.9,77.7,0.38,0.41,-0.1,149873,12175331,0,0
350,1.65,1,19,12,0.5,0.87,-0.49,0.82,-0.42,0,0.39,1,63.2,66.4,0.32,0.43,1.62,147723,13854062,82,0
16,5.41,0,19,19,1.84,0.95,0,0.57,-0.19,0,0.34,1,100,100,0,0,5.41,143946,10162313,10,60
460,1.16,1,19,10,0.49,1.4,1.86,1.65,1.49,0,-0.19,1,47.4,64.1,0.35,0.54,1.15,149402,17629489,82,0
388,5.41,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,5.41,151103,14306603,0,0
189,3.38,1,19,17,0.76,0.93,0.06,0.58,-0.19,0,0.35,1,89.5,89.4,0.19,0.29,3.17,148478,11504099,10,0
223,2.19,1,19,14,0.54,1.04,0.22,0.96,0.03,0,0.28,1,68.4,74.3,0.28,0.44,2.13,151716,12147176,82,60
217,0.14,1,19,6,0.53,1.26,1.09,1.33,1.06,0,0.05,1,68.4,73.7,0.38,0.48,0.18,151822,12176915,90,0
122,-2.27,1,19,1,1.07,0.73,-0.07,0.21,-0.55,0,0.58,1,94.7,94.7,0.24,0.2,-1.83,143452,11111194,82,0
258,-2.27,1,19,1,1.07,0.94,0.06,0.57,-0.21,0,0.37,1,94.7,94.7,0.24,0.2,-1.83,150658,12345350,80,10
102,-0.16,1,19,5,0.56,0.73,-0.73,0.5,-0.51,0,0.58,1,84.2,77.7,0.38,0.34,-0.1,144800,10476091,82,0
97,1.4,1,19,11,0.49,0.94,-0.21,0.88,-0.48,0,0.44,1,63.2,64.4,0.34,0.45,1.39,150320,10442871,10,0
177,2.19,1,19,14,0.54,1,0.05,0.91,0.03,0,0.31,1,68.4,74.3,0.28,0.45,2.13,151716,11459271,0,0
191,0.14,1,19,6,0.53,1.25,1.14,1.29,0.94,0,0.13,1,68.4,73.7,0.38,0.49,0.18,151811,11501197,10,82
351,3.38,1,19,17,0.76,1,0.17,0.79,-0.05,0,0.25,1,89.5,89.4,0.19,0.3,3.17,152164,13872761,60,20
288,5.41,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,5.41,145559,12922919,82,0
305,-0.92,1,19,3,0.68,1,0.05,0.92,0.08,0,0.26,1,84.2,84.7,0.35,0.36,-0.79,150030,13094130,80,10
448,3.38,1,19,17,0.76,0.98,0.15,0.65,-0.05,0,0.25,1,89.5,89.4,0.19,0.3,3.17,152164,16843347,10,0
416,1.65,1,19,12,0.5,0.99,-0.02,0.92,-0.26,0,0.35,1,63.2,66.4,0.32,0.46,1.62,150836,14608855,82,0
344,2.88,1,19,16,0.65,1.07,0.31,1,0.23,0,0.13,1,84.2,84.2,0.23,0.36,2.76,143106,13718444,82,0
381,2.88,1,19,16,0.65,0.95,-0.05,0.71,-0.21,0,0.35,1,84.2,84.2,0.23,0.33,2.76,143907,14156628,10,0
438,3.38,1,19,17,0.76,0.85,-0.34,0.58,-0.46,0,0.46,1,89.5,89.4,0.19,0.29,3.17,147467,16036301,82,0
462,1.91,1,19,13,0.52,1.08,0.43,1.13,0.53,0,0.06,1,68.4,69.7,0.3,0.45,1.87,151016,17626366,10,80
475,4.15,1,19,18,1.04,0.88,-0.07,0.59,-0.39,0,0.39,1,94.7,94.7,0.14,0.2,3.69,144230,18809073,82,60
183,3.38,1,19,17,0.76,0.93,0.06,0.58,-0.15,0,0.35,1,89.5,89.4,0.19,0.29,3.17,149636,11485655,10,0
442,2.19,1,19,14,0.54,1.45,1.43,1.4,1.09,0,-0.06,1,68.4,74.3,0.28,0.48,2.13,148442,16301528,82,20
406,4.15,1,19,18,1.04,1,0.28,0.73,0.21,0,0.16,1,94.7,94.7,0.14,0.22,3.69,146790,14499681,82,80
358,2.88,1,19,16,0.65,1.04,0.22,0.88,-0.06,0,0.22,1,84.2,84.2,0.23,0.36,2.76,150060,13964755,82,80
355,2.88,1,19,16,0.65,1.02,0.17,0.88,0.08,0,0.25,1,84.2,84.2,0.23,0.36,2.76,146839,13966529,82,0
437,-1.45,1,19,2,0.79,0.87,-0.05,0.57,-0.51,0,0.56,1,89.5,89.5,0.31,0.29,-1.24,146053,16138716,82,0
155,1.65,1,19,12,0.5,0.86,-0.75,0.83,-0.69,0,0.51,1,73.7,66.4,0.32,0.43,1.62,151373,11370602,82,0
252,0.67,1,19,8,0.5,1.27,1.4,1.31,0.94,0,0.1,1,63.2,66.7,0.37,0.51,0.69,143463,12327077,10,50
391,5.41,0,19,19,1.84,1.02,0.23,1,0,0,0,1,100,100,0,0,5.41,150725,14371898,50,0
465,0.14,1,19,6,0.53,1.35,1.98,1.48,1.07,0,0,1,68.4,73.7,0.38,0.53,0.18,148642,17433177,10,50
146,-3.57,-1,19,0,1.86,1.15,0.5,1.07,0.37,0,0,1,100,100,0,0,-3.57,145801,11282738,82,0
315,4.15,1,19,18,1.04,1,0.28,0.81,0.23,0,0.17,1,94.7,94.7,0.14,0.22,3.69,148550,13136933,10,50
184,1.91,1,19,13,0.52,1.07,0.33,0.98,0.02,0,0.2,1,73.7,69.7,0.3,0.45,1.87,151816,11480378,82,0
377,2.51,1,19,15,0.58,1.05,0.25,1.02,0.33,0,0.15,1,78.9,78.9,0.26,0.42,2.42,143106,14162334,50,0
468,0.14,1,19,6,0.53,1.53,2.36,2.13,2.87,0,-0.49,1,68.4,73.7,0.38,0.55,0.18,143048,19236530,10,80
327,1.4,1,19,11,0.49,0.95,-0.19,0.95,0.09,0,0.29,1,63.2,64.4,0.34,0.46,1.39,144775,13223569,82,0
16,0.67,1,19,8,0.5,1.4,1.86,1.41,1.65,0,-0.12,1,47.4,66.7,0.37,0.54,0.69,143693,10155899,80,50
367,2.19,1,19,14,0.54,1.02,0.18,0.91,-0.07,0,0.25,1,68.4,74.3,0.28,0.43,2.13,150575,14035634,60,0
207,2.88,1,19,16,0.65,1.06,0.31,0.94,0.23,0,0.12,1,84.2,84.2,0.23,0.37,2.76,152197,12014362,60,80
43,0.41,1,19,7,0.51,1.24,1.06,1.26,0.96,0,0.07,1,57.9,70,0.38,0.5,0.44,149630,10231145,10,0
214,1.91,1,19,13,0.52,1.03,0.22,0.87,-0.16,0,0.26,1,73.7,69.7,0.3,0.43,1.87,150060,12040231,60,0
414,2.88,1,19,16,0.65,0.96,0.05,0.75,-0.19,0,0.35,1,84.2,84.2,0.23,0.35,2.76,150134,14471434,0,0
248,3.38,1,19,17,0.76,0.96,0.15,0.69,-0.01,0,0.26,1,89.5,89.4,0.19,0.29,3.17,149905,12308471,10,50
490,1.91,1,19,13,0.52,0.82,-0.89,0.66,-1.01,0,0.55,1,73.7,69.7,0.3,0.4,1.87,149497,19979576,10,10
172,-2.27,1,19,1,1.07,0.87,-0.07,0.59,-0.48,0,0.44,1,94.7,94.7,0.24,0.18,-1.83,147621,11450517,82,0
168,-3.57,-1,19,0,1.86,0.87,0.1,0.56,-0.15,0,0.37,1,100,100,0,0,-3.57,149919,11393734,82,0
400,5.41,0,19,19,1.84,0.97,0,0.59,0.1,0,0,1,100,100,0,0,5.41,151152,14390345,10,50
61,-0.92,1,19,3,0.68,0.93,0.01,0.61,-0.25,0,0.4,1,84.2,84.7,0.35,0.33,-0.79,145055,10276564,82,10
216,1.91,1,19,13,0.52,0.95,-0.19,0.76,-0.53,0,0.43,1,73.7,69.7,0.3,0.41,1.87,151862,12146242,82,0
105,2.88,1,19,16,0.65,1.03,0.24,0.85,0.15,0,0.17,1,84.2,84.2,0.23,0.36,2.76,144351,10587543,10,0
251,4.15,1,19,18,1.04,1.17,0.5,1.69,0.91,0,-0.2,1,94.7,94.7,0.14,0.23,3.69,151115,12326305,50,0
160,-3.57,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.57,146443,11368586,82,0
354,4.15,1,19,18,1.04,0.97,0.26,0.56,0.1,0,0.23,1,94.7,94.7,0.14,0.22,3.69,146101,13961608,80,0
476,0.67,1,19,8,0.5,1.26,1.3,1.12,0.48,0,0.12,1,52.6,66.7,0.37,0.51,0.69,145330,18406556,10,0
260,3.38,1,19,17,0.76,0.63,-1.31,0.5,-1.43,0,0.65,1,89.5,89.4,0.19,0.3,3.17,150618,12360325,10,0
25,3.38,1,19,17,0.76,0.96,0.15,0.72,-0.05,0,0.25,1,89.5,89.4,0.19,0.29,3.17,145605,10166912,80,0
51,-0.92,1,19,3,0.68,1.03,0.21,0.99,0.15,0,0.2,1,84.2,84.7,0.35,0.36,-0.79,146581,10250204,10,70
416,4.15,1,19,18,1.04,1,0.28,0.79,0.23,0,0.17,1,94.7,94.7,0.14,0.22,3.69,144710,14608855,10,50
384,-0.92,1,19,3,0.68,0.95,-0.06,0.71,-0.39,0,0.4,1,84.2,84.7,0.35,0.33,-0.79,143054,14243962,80,0
239,2.19,1,19,14,0.54,1,0.05,0.91,0,0,0.28,1,68.4,74.3,0.28,0.43,2.13,145683,12274712,82,0
170,0.41,1,19,7,0.51,0.83,-1.24,0.77,-1.13,0,0.55,1,78.9,70,0.38,0.42,0.44,151373,11403837,82,0
141,-3.57,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.57,148354,11264187,82,0
122,-1.45,1,19,2,0.79,0.9,-0.14,0.59,-0.48,0,0.44,1,89.5,89.5,0.31,0.27,-1.24,148090,11111194,10,0
300,2.51,1,19,15,0.58,0.64,-1.13,0.42,-1,0,0.77,1,78.9,78.9,0.26,0.32,2.42,146266,13030795,0,0
252,0.67,1,19,8,0.5,1.22,1.57,1.23,0.65,0,0.12,1,47.4,66.7,0.37,0.52,0.69,143463,12316385,90,0
216,4.15,1,19,18,1.04,1.38,0.73,1.4,0.91,0,-0.01,1,94.7,94.7,0.14,0.23,3.69,144967,12172529,82,10
367,3.38,1,19,17,0.76,1.09,0.39,1.69,0.96,0,-0.04,1,89.5,89.4,0.19,0.31,3.17,147975,13995804,82,0
141,2.19,1,19,14,0.54,1,0.05,0.91,-0.07,0,0.33,1,68.4,74.3,0.28,0.45,2.13,144363,11268468,82,20
79,2.51,1,19,15,0.58,1.05,0.27,1.09,0.5,0,0.18,1,78.9,78.9,0.26,0.42,2.42,144649,10293302,10,80
307,4.15,1,19,18,1.04,1,0.28,0.79,0.25,0,0.12,1,94.7,94.7,0.14,0.22,3.69,145559,13086146,90,0
240,4.15,1,19,18,1.04,1,0.28,0.75,0.25,0,0.12,1,94.7,94.7,0.14,0.22,3.69,145689,12278130,82,0
491,1.65,1,19,12,0.5,1.18,1.13,1.16,0.62,0,0.19,1,63.2,66.4,0.32,0.5,1.62,148577,20170734,60,0
233,0.41,1,19,7,0.51,1.3,1.85,1.35,1.39,0,0.02,1,63.2,70,0.38,0.53,0.44,152255,12214396,10,80
405,-2.27,1,19,1,1.07,1.11,0.45,0.87,0.17,0,0.2,1,94.7,94.7,0.24,0.22,-1.83,143802,14510871,10,10
180,1.4,1,19,11,0.49,0.83,-1.09,0.78,-0.98,0,0.55,1,78.9,64.4,0.34,0.42,1.39,151818,11465255,10,70
185,0.91,1,19,9,0.49,0.84,-1.08,0.78,-0.89,0,0.5,1,78.9,65.1,0.36,0.42,0.92,152199,11479930,82,0
255,-0.16,1,19,5,0.56,1.09,0.4,1.02,0.18,0,0.31,1,78.9,77.7,0.38,0.41,-0.1,149147,12328642,10,80
165,1.16,1,19,10,0.49,1.04,0.31,1.07,0.39,0,0.28,1,63.2,64.1,0.35,0.46,1.15,151727,11420170,10,0
123,1.4,1,19,11,0.49,0.81,-1.19,0.68,-1.04,0,0.55,1,84.2,64.4,0.34,0.4,1.39,149693,11164484,82,0
44,4.15,1,19,18,1.04,1.34,1.11,1.4,0.87,0,-0.01,1,94.7,94.7,0.14,0.23,3.69,144005,10233334,10,50
13,4.15,1,19,18,1.04,1.25,0.8,1.6,0.91,0,-0.08,1,94.7,94.7,0.14,0.23,3.69,150925,10162313,10,80
405,1.16,1,19,10,0.49,1.21,1.11,1.19,0.62,0,0.19,1,47.4,64.1,0.35,0.5,1.15,148424,14499681,82,10
187,3.38,1,19,17,0.76,0.93,0.03,0.58,-0.19,0,0.35,1,89.5,89.4,0.19,0.29,3.17,150875,11483393,10,10
209,1.91,1,19,13,0.52,0.95,-0.17,0.8,-0.34,0,0.36,1,73.7,69.7,0.3,0.42,1.87,152144,12040231,80,0
212,2.88,1,19,16,0.65,1.03,0.24,0.85,0.15,0,0.16,1,84.2,84.2,0.23,0.36,2.76,151716,12101508,82,80
323,-0.51,1,19,4,0.61,1.05,0.32,1.08,0.47,0,0.27,1,78.9,81.3,0.37,0.41,-0.42,144093,13206435,10,0
2,0.41,1,19,7,0.51,1.08,0.43,1.51,2.01,0,0.21,1,63.2,70,0.38,0.47,0.44,146581,9471871,10,0
152,3.38,1,19,17,0.76,1,0.19,0.76,0,0,0.23,1,89.5,89.4,0.19,0.3,3.17,151674,11339330,82,0
168,0.41,1,19,7,0.51,1.25,1.17,1.19,0.7,0,0.1,1,57.9,70,0.38,0.5,0.44,152255,11393505,10,0
251,2.19,1,19,14,0.54,0.96,-0.17,0.88,-0.34,0,0.39,1,68.4,74.3,0.28,0.43,2.13,144056,12328642,90,50
57,2.19,1,19,14,0.54,1,0.08,0.86,-0.18,0,0.31,1,78.9,74.3,0.28,0.4,2.13,146872,10255079,80,0
247,2.88,1,19,16,0.65,1.02,0.18,0.88,0.07,0,0.21,1,84.2,84.2,0.23,0.36,2.76,149162,12305006,82,0
338,2.19,1,19,14,0.54,1.06,0.31,0.87,0.07,0,0.3,1,68.4,74.3,0.28,0.43,2.13,145670,13471724,90,0
310,2.19,1,19,14,0.54,1.18,0.93,1.22,0.65,0,0.05,1,68.4,74.3,0.28,0.48,2.13,151016,13119494,80,0
63,2.19,1,19,14,0.54,1,0.06,0.91,-0.06,0,0.28,1,68.4,74.3,0.28,0.43,2.13,144866,10268235,80,0
97,1.4,1,19,11,0.49,1.06,0.65,1.04,0.28,0,0.3,1,57.9,64.4,0.34,0.49,1.39,146062,10442871,90,0
264,3.38,1,19,17,0.76,0.78,-0.45,0.56,-0.42,0,0.43,1,89.5,89.4,0.19,0.29,3.17,143367,12499986,10,0
344,4.15,1,19,18,1.04,1.07,0.31,1.06,0.4,0,0.1,1,94.7,94.7,0.14,0.23,3.69,144246,13718444,80,80
387,0.14,1,19,6,0.53,0.95,-0.17,1.01,0.09,0,0.31,1,78.9,73.7,0.38,0.45,0.18,148798,14266431,70,80
460,1.65,1,19,12,0.5,1.08,0.53,2.95,1.89,0,0,1,63.2,66.4,0.32,0.48,1.62,148364,17626366,82,0
138,2.19,1,19,14,0.54,1,0.05,0.92,-0.05,0,0.29,1,78.9,74.3,0.28,0.41,2.13,144866,11268417,10,0
276,4.15,1,19,18,1.04,0.89,-0.07,0.59,-0.61,0,0.49,1,94.7,94.7,0.14,0.18,3.69,147621,12695270,82,80
445,2.19,1,19,14,0.54,1.15,0.79,1.19,0.62,0,0.06,1,68.4,74.3,0.28,0.46,2.13,144473,16741463,10,0
205,5.41,0,19,19,1.84,0.88,-0.07,0.47,-0.42,0,0.39,1,100,100,0,0,5.41,151165,11972025,10,0
142,-3.57,-1,19,0,1.86,1.15,0.55,1.02,0.34,0,0,1,100,100,0,0,-3.57,150334,11273836,82,0
323,-3.57,-1,19,0,1.86,1.21,0.49,1.15,0.48,0,0,1,100,100,0,0,-3.57,145337,13275089,70,80
241,1.65,1,19,12,0.5,1.14,0.83,1.19,0.65,0,0.04,1,63.2,66.4,0.32,0.49,1.62,144473,12214396,82,0
42,5.41,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,5.41,144650,10234098,80,80
266,3.38,1,19,17,0.76,1.03,0.24,0.85,0.11,0,0.2,1,89.5,89.4,0.19,0.3,3.17,143710,12448419,10,0
485,-0.92,1,19,3,0.68,1.14,0.52,1.27,0.67,0,0.15,1,84.2,84.7,0.35,0.4,-0.79,147644,19601174,10,50
429,2.88,1,19,16,0.65,0.87,-0.05,0.7,-0.21,0,0.39,1,84.2,84.2,0.23,0.34,2.76,147000,15055620,10,0
478,1.65,1,19,12,0.5,1.18,1.11,1.18,0.65,0,0.06,1,63.2,66.4,0.32,0.5,1.62,148426,19571186,10,0
372,5.41,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,5.41,151152,14123932,82,0
374,5.41,0,19,19,1.84,0.98,0,0.64,-0.12,0,0.36,1,100,100,0,0,5.41,150527,14123932,10,0
91,1.4,1,19,11,0.49,1.13,0.84,1.07,0.5,0,0.1,1,52.6,64.4,0.34,0.49,1.39,143487,10421521,10,0
380,0.67,1,19,8,0.5,0.96,-0.18,0.99,-0.12,0,0.44,1,68.4,66.7,0.37,0.45,0.69,150525,14107465,82,0
443,1.65,1,19,12,0.5,1.1,0.68,1.02,0.19,0,0.23,1,63.2,66.4,0.32,0.49,1.62,144093,16343581,82,0
214,3.38,1,19,17,0.76,1.38,1.3,1.43,0.77,0,-0.03,1,89.5,89.4,0.19,0.32,3.17,145681,12103675,82,10
272,2.19,1,19,14,0.54,1.19,0.96,1.39,1.03,0,0.1,1,68.4,74.3,0.28,0.48,2.13,146095,12883425,10,50
491,-1.45,1,19,2,0.79,1.4,1.3,2.03,1.43,0,-0.19,1,89.5,89.5,0.31,0.33,-1.24,151515,20024614,82,10
425,-0.16,1,19,5,0.56,0.83,-0.75,0.82,-0.65,0,0.56,1,84.2,77.7,0.38,0.38,-0.1,146009,14675110,10,80
322,-3.57,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.57,144594,13210998,70,40
466,-0.16,1,19,5,0.56,0.98,-0.03,0.99,0.15,0,0.35,1,78.9,77.7,0.38,0.42,-0.1,144093,17292840,82,0
341,2.88,1,19,16,0.65,1.15,0.51,1.17,0.42,0,0.04,1,84.2,84.2,0.23,0.37,2.76,150374,13750054,80,80
181,1.4,1,19,11,0.49,0.84,-1.1,0.79,-0.89,0,0.5,1,73.7,64.4,0.34,0.44,1.39,151806,11483393,82,0
488,2.51,1,19,15,0.58,1.03,0.2,0.95,0.08,0,0.21,1,78.9,78.9,0.26,0.4,2.42,143314,19979916,10,0
64,1.16,1,19,10,0.49,0.68,-1.83,0.63,-1.83,0,0.75,1,78.9,64.1,0.35,0.32,1.15,143046,10270957,70,40
299,2.88,1,19,16,0.65,1.04,0.25,0.8,0.05,0,0.22,1,84.2,84.2,0.23,0.36,2.76,145664,13030795,10,0
324,0.91,1,19,9,0.49,1.02,0.14,0.94,-0.13,0,0.4,1,63.2,65.1,0.36,0.46,0.92,150287,13213032,10,80
112,5.41,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,5.41,146448,10534946,82,0
2,1.16,1,19,10,0.49,1.4,2.41,4.06,2.18,0,-0.19,1,52.6,64.1,0.35,0.59,1.15,145293,10125655,10,80
160,1.16,1,19,10,0.49,0.8,-1.08,0.77,-1.13,0,0.6,1,84.2,64.1,0.35,0.39,1.15,151419,11370602,82,0
327,5.41,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,5.41,144007,13275089,10,50
