Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
42,0.35,1,19,9,0.48,0.98,-0.28,0.94,-0.25,0,0.36,1,68.4,61.6,0.29,0.45,0.36,143079,7631235,10,0
182,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,149532,10165851,82,0
434,2.72,1,19,17,0.76,1.02,0.21,0.89,0.19,0,0.16,1,89.5,89.5,0.14,0.3,2.5,144436,18589499,10,0
11,2.24,1,19,16,0.64,0.88,-0.07,0.68,-0.29,0,0.34,1,84.2,84.2,0.17,0.34,2.11,147544,6919553,10,0
4,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,146877,6709605,10,80
352,0.81,1,19,11,0.48,1.11,0.61,1.02,0.32,0,0.15,1,57.9,61.1,0.26,0.49,0.8,147700,10840281,0,0
95,-1.9,1,19,2,0.78,1.17,0.42,1.35,0.64,0,0.07,1,89.5,89.5,0.29,0.31,-1.69,146896,7681755,10,0
50,1.57,1,19,14,0.53,1.05,0.22,0.9,0.12,0,0.16,1,73.7,73.7,0.21,0.46,1.51,144657,7642598,10,0
40,3.48,1,19,18,1.03,0.96,0.25,0.59,0.05,0,0.23,1,94.7,94.7,0.1,0.22,3.02,148948,7631235,10,0
251,2.72,1,19,17,0.76,1.08,0.4,1.03,0.39,0,0.01,1,89.5,89.5,0.14,0.31,2.5,150943,10251642,0,0
300,3.48,1,19,18,1.03,1.11,0.38,1.43,0.64,0,-0.14,1,94.7,94.7,0.1,0.23,3.02,150358,10556699,82,0
102,2.24,1,19,16,0.64,0.88,-0.05,0.76,-0.29,0,0.32,1,84.2,84.2,0.17,0.34,2.11,148991,8832226,80,0
138,2.72,1,19,17,0.76,1.04,0.27,1.07,0.32,0,0.07,1,89.5,89.5,0.14,0.31,2.5,148893,10003983,90,10
404,3.48,1,19,18,1.03,0.92,0.2,0.49,-0.18,0,0.32,1,94.7,94.7,0.1,0.21,3.02,152350,13985973,80,0
415,3.48,1,19,18,1.03,0.91,0.2,0.49,-0.12,0,0.32,1,94.7,94.7,0.1,0.21,3.02,147593,15732169,80,0
206,3.48,1,19,18,1.03,0.91,0.2,0.49,-0.09,0,0.32,1,94.7,94.7,0.1,0.21,3.02,147050,10201173,82,0
16,1.05,1,19,12,0.49,1.17,1.35,1.22,1.25,0,0.12,1,52.6,64.3,0.25,0.52,1.02,148879,7609671,82,80
98,2.72,1,19,17,0.76,0.99,0.09,0.98,0.1,0,0.15,1,89.5,89.5,0.14,0.31,2.5,144044,7686099,10,0
293,0.12,1,19,8,0.49,0.88,-0.85,0.83,-0.81,0,0.42,1,73.7,64.2,0.3,0.44,0.14,150104,10474056,10,0
184,1.05,1,19,12,0.49,1,0.05,1,0,0,0.23,1,73.7,64.3,0.25,0.48,1.02,149580,10167633,0,0
145,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,144579,10032967,10,0
178,3.48,1,19,18,1.03,0.96,0.25,0.63,0.05,0,0.23,1,94.7,94.7,0.1,0.22,3.02,149508,10157077,10,50
249,4.73,0,19,19,1.84,1,0,1,0,0,0.07,1,100,100,0,0,4.73,150251,10239502,90,0
405,1.87,1,19,15,0.57,0.91,-0.12,0.76,-0.38,0,0.3,1,78.9,79,0.19,0.39,1.79,145979,14309785,10,0
156,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,148913,10127577,0,0
