Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
317,0.7096,1,36,15,0.3645,1.02,0.29,0.88,-0.36,1e-4,0.31,1,55.6,67.6,0.37,0.45,0.7191,148322,13816705,50,80
255,3.746,1,36,33,0.616,1.02,0.21,0.77,0.05,2e-4,0.21,1,91.7,91.7,0.19,0.27,3.6009,152333,13025511,10,50
79,0.9714,1,36,17,0.3598,1.07,0.54,1.05,0.41,2e-4,0.31,1,61.1,65.9,0.37,0.48,0.9751,147349,11218991,10,0
362,-0.3463,1,36,8,0.427,1.21,0.97,1.27,0.66,0,0.07,1,80.6,78.9,0.34,0.41,-0.3054,147928,14192799,10,0
352,1.3585,1,36,20,0.3602,1.03,0.29,0.96,-0.07,3e-4,0.34,1,63.9,65.7,0.36,0.44,1.3539,151066,14018381,10,50
498,1.7568,1,36,23,0.3703,0.89,-0.87,0.86,-0.68,3e-4,0.49,1,75,68.1,0.34,0.42,1.7427,152325,16371348,10,0
389,2.9097,1,36,30,0.4647,1.03,0.18,0.97,0.03,3e-4,0.19,1,83.3,83.3,0.26,0.37,2.8481,150998,14636999,0,0
194,3.1408,1,36,31,0.4982,0.89,-0.26,0.76,-0.7,3e-4,0.4,1,86.1,86.1,0.24,0.32,3.0624,152218,12240702,82,10
53,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,146029,10501959,10,0
487,1.2293,1,36,19,0.3591,1.11,0.81,1.06,0.38,2e-4,0.32,1,61.1,65.2,0.37,0.48,1.2275,146808,15542505,10,0
345,0.7096,1,36,15,0.3645,1.21,1.61,1.06,0.32,1e-4,0.2,1,55.6,67.6,0.37,0.5,0.7191,150435,13977229,82,0
154,4.9355,1,36,35,1.022,1.07,0.39,3.06,2.7,0,-0.37,1,97.2,97.2,0.11,0.17,4.4571,150402,11980176,10,0
400,6.1693,0,36,36,1.8368,0.99,0,0.5,-0.62,0.0011,0.29,1,100,100,0,0,6.1693,151548,14687267,80,50
401,6.1693,0,36,36,1.8368,1.08,0.39,8.13,2.17,0.0011,-0.17,1,100,100,0,0,6.1693,151520,14676990,10,70
193,2.9097,1,36,30,0.4647,1.24,1.34,3.14,3.46,3e-4,-0.27,1,83.3,83.4,0.26,0.37,2.8481,150109,12240745,82,0
93,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,151348,11262575,70,0
275,2.3506,1,36,27,0.4054,0.95,-0.25,0.89,-0.56,3e-4,0.42,1,80.6,75.4,0.3,0.41,2.3175,151744,13106201,10,0
536,1.3585,1,36,20,0.3602,0.89,-0.8,0.85,-1.07,3e-4,0.5,1,63.9,65.7,0.36,0.43,1.3539,149114,18940900,10,0
271,4.1973,1,36,34,0.7384,0.9,0.16,0.68,-0.2,2e-4,0.24,1,94.4,94.4,0.16,0.21,3.9689,149788,13077759,82,0
450,2.3506,1,36,27,0.4054,1,0.13,0.85,-0.27,3e-4,0.31,1,75,75.4,0.3,0.4,2.3175,145836,15182673,82,0
125,1.2293,1,36,19,0.3589,0.82,-1.37,0.76,-1.34,2e-4,0.56,1,69.4,65.2,0.37,0.44,1.2275,150042,11454857,10,0
377,2.0403,1,36,25,0.3838,1.05,0.26,0.89,-0.21,3e-4,0.29,1,66.7,71.1,0.33,0.45,2.0182,143909,14540118,80,0
139,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,143166,11499192,74,82
419,3.1408,1,36,31,0.4982,0.92,-0.3,0.75,-0.43,3e-4,0.42,1,86.1,86.1,0.24,0.32,3.0624,147072,14823314,10,0
434,3.746,1,36,33,0.616,0.97,0.09,0.63,-0.35,2e-4,0.29,1,91.7,91.7,0.19,0.27,3.6009,149985,15093255,10,0
430,4.1973,1,36,34,0.7384,1.08,0.34,1.03,0.2,2e-4,0.14,1,94.4,94.4,0.16,0.23,3.9689,151178,15009769,82,0
529,3.4117,1,36,32,0.5451,0.97,0.13,0.66,-0.17,3e-4,0.26,1,88.9,88.9,0.22,0.3,3.3082,146834,18730248,10,50
126,3.4117,1,36,32,0.5451,0.99,0.29,0.76,0.05,3e-4,0.21,1,88.9,88.9,0.22,0.33,3.3082,147735,11450568,82,40
511,0.7096,1,36,15,0.3645,0.86,-1.06,0.8,-1.17,1e-4,0.53,1,66.7,67.6,0.37,0.42,0.7191,146899,17469287,80,0
44,1.1004,1,36,18,0.3589,1.24,1.61,1.2,1.51,2e-4,0.13,1,52.8,65.4,0.37,0.51,1.1014,146263,10476865,10,50
132,-1.2647,1,36,3,0.5528,0.79,-0.47,0.49,-1,-1e-4,0.53,1,88.9,88.9,0.27,0.27,-1.1628,145026,11474246,10,80
110,-2.8178,1,36,1,1.0275,1.04,0.36,1,0.07,1e-4,0.04,1,97.2,97.2,0.15,0.17,-2.344,147933,11339489,10,0
337,2.3506,1,36,27,0.4054,0.95,-0.17,0.9,-0.18,3e-4,0.36,1,77.8,75.4,0.3,0.4,2.3175,151888,13963341,10,0
405,0.5754,1,36,14,0.3685,1.08,0.67,1.01,0.19,1e-4,0.29,1,63.9,68.7,0.37,0.48,0.5879,146104,14750759,82,0
264,1.2293,1,36,19,0.3591,0.82,-1.63,0.74,-1.45,2e-4,0.59,1,77.8,65.2,0.37,0.41,1.2275,150748,13040464,10,0
385,-2.069,1,36,2,0.7453,0.75,-0.25,0.49,-0.91,0,0.53,1,94.4,94.4,0.2,0.21,-1.8439,143344,14636999,82,0
426,-2.8178,1,36,1,1.0275,0.88,0.22,0.36,-0.18,1e-4,0.36,1,97.2,97.2,0.15,0.16,-2.344,151937,15019918,80,50
491,-2.069,1,36,2,0.7453,0.75,-0.29,0.37,-0.91,0,0.53,1,94.4,94.4,0.2,0.22,-1.8439,146899,15755428,60,50
517,1.6215,1,36,22,0.3657,1.05,0.36,1.01,0.15,3e-4,0.26,1,63.9,67,0.35,0.47,1.6108,145079,17925827,10,40
76,-0.1708,1,36,9,0.3988,1.14,1.08,1.2,0.99,0,0.03,1,66.7,74.6,0.35,0.48,0.0214,144635,11157305,10,0
178,-2.8178,1,36,1,1.0275,1.06,0.36,0.99,0,1e-4,0.15,1,97.2,97.2,0.15,0.17,-2.344,152156,12161314,82,0
488,1.6215,1,36,22,0.3657,0.98,-0.19,0.95,-0.33,3e-4,0.42,1,66.7,67,0.35,0.44,1.6108,151222,15511073,10,0
144,1.3585,1,36,20,0.3602,1.17,1.19,1.19,0.88,3e-4,0.2,1,61.1,65.7,0.36,0.49,1.3539,148303,11598913,10,0
183,0.5754,1,36,14,0.3685,0.9,-0.75,0.83,-1.05,1e-4,0.51,1,72.2,68.7,0.37,0.43,0.5879,152280,12219460,82,10
77,-2.069,1,36,2,0.7453,0.69,-0.49,0.25,-1.08,0,0.58,1,94.4,94.4,0.2,0.19,-1.8439,150727,11219661,10,10
90,0.4377,1,36,13,0.3738,1.11,0.71,1.17,0.91,1e-4,0.24,1,66.7,70,0.37,0.47,0.4535,145541,11262575,0,0
73,0.9714,1,36,17,0.3598,1.13,1.1,1.16,0.96,2e-4,0.26,1,63.9,65.9,0.37,0.49,0.9751,148308,11158824,10,0
434,2.0403,1,36,25,0.3838,0.83,-0.78,0.81,-0.96,3e-4,0.53,1,80.6,71.1,0.33,0.41,2.0182,149674,15093255,50,0
388,4.1973,1,36,34,0.7384,0.99,0.09,0.67,-0.35,2e-4,0.29,1,94.4,94.4,0.16,0.23,3.9689,150116,14632225,82,0
73,0.4377,1,36,13,0.3738,0.9,-0.65,0.93,0.33,1e-4,0.36,1,80.6,70,0.37,0.45,0.4535,144134,11218991,10,80
274,2.3506,1,36,27,0.4054,0.96,-0.2,0.79,-0.38,3e-4,0.37,1,69.4,75.4,0.3,0.39,2.3175,149207,13091476,10,20
255,1.489,1,36,21,0.3624,1.1,0.83,1.06,0.41,3e-4,0.26,1,66.7,66.3,0.36,0.49,1.4814,147258,13027565,10,10
439,3.4117,1,36,32,0.5451,1,0.15,0.79,-0.06,3e-4,0.2,1,88.9,88.9,0.22,0.33,3.3082,147485,15130126,80,50
208,2.7056,1,36,29,0.4397,1.13,0.71,1.28,0.59,3e-4,0.01,1,80.6,80.6,0.28,0.42,2.6561,147525,12340588,82,0
169,4.1973,1,36,34,0.7384,0.98,0.2,0.76,-0.09,2e-4,0.23,1,94.4,94.4,0.16,0.23,3.9689,152171,12127248,10,80
397,6.1693,0,36,36,1.8368,0.91,0.22,0.33,-0.4,0.0011,0.3,1,100,100,0,0,6.1693,150049,14700905,82,0
245,1.896,1,36,24,0.3762,0.88,-0.88,0.75,-0.9,3e-4,0.49,1,69.4,69.4,0.34,0.4,1.8781,143265,12998400,10,0
314,-2.8178,1,36,1,1.0275,1.04,0.36,0.96,0.03,1e-4,0.1,1,97.2,97.2,0.15,0.17,-2.344,150810,13708287,50,0
94,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,151685,11276754,80,82
59,3.1408,1,36,31,0.4982,0.9,-0.3,0.87,-0.43,3e-4,0.39,1,86.1,86.1,0.24,0.32,3.0624,151659,10521836,10,50
445,2.7056,1,36,29,0.4397,0.72,-0.72,0.51,-1.1,3e-4,0.57,1,80.6,80.6,0.28,0.36,2.6561,147011,15182673,80,0
197,1.3585,1,36,20,0.3602,1.1,0.95,1.09,0.63,3e-4,0.24,1,44.4,65.7,0.36,0.48,1.3539,152168,12269689,0,0
113,-0.1708,1,36,10,0.3988,1.08,0.5,1.14,0.81,0,0.27,1,69.4,74.6,0.35,0.43,-0.1368,144635,11443618,10,0
267,0.4377,1,36,13,0.3738,1.57,3.26,1.57,2.92,1e-4,-0.14,1,55.6,70,0.37,0.55,0.4535,147354,13091476,82,10
380,2.9097,1,36,30,0.4647,0.95,-0.04,0.9,-0.17,3e-4,0.34,1,83.3,83.3,0.26,0.35,2.8481,151640,14540118,10,0
340,3.4117,1,36,32,0.5451,1.1,0.44,1,0.16,3e-4,0.15,1,88.9,88.9,0.22,0.31,3.3082,147250,13981382,82,0
473,2.7056,1,36,29,0.4397,1.02,0.16,0.89,-0.06,3e-4,0.24,1,80.6,80.6,0.28,0.39,2.6561,146700,15351742,10,0
407,0.8414,1,36,16,0.3616,1,0.03,1,0.07,2e-4,0.37,1,66.7,66.7,0.37,0.46,0.8479,145079,14741555,82,10
159,4.9355,1,36,35,1.022,1,0.3,0.67,0.35,0,0.18,1,97.2,97.2,0.11,0.16,4.4571,152171,12065137,10,0
396,4.9355,1,36,35,1.022,0.91,0.16,0.25,-0.18,0,0.26,1,97.2,97.2,0.11,0.15,4.4571,152154,14687267,10,0
289,1.7568,1,36,23,0.3703,0.79,-2.03,0.74,-1.78,3e-4,0.57,1,83.3,68.1,0.34,0.41,1.7427,148131,13206346,10,82
338,1.3585,1,36,20,0.3602,0.96,-0.28,0.9,-0.52,3e-4,0.42,1,72.2,65.7,0.36,0.44,1.3539,151163,13963341,10,0
54,0.5754,1,36,14,0.3685,1.09,0.74,1.01,0.22,1e-4,0.28,1,66.7,68.7,0.37,0.48,0.5879,145346,10493867,82,0
317,4.9355,1,36,35,1.022,1.08,0.39,3.82,1.45,0,-0.24,1,97.2,97.2,0.11,0.17,4.4571,151168,13820672,82,0
287,4.1973,1,36,34,0.7384,0.97,0.21,0.59,-0.2,2e-4,0.25,1,94.4,94.4,0.16,0.21,3.9689,146059,13198432,82,50
359,0.4377,1,36,13,0.3738,1.1,0.71,1.12,0.73,1e-4,0.26,1,66.7,70,0.37,0.47,0.4535,143472,14017997,50,10
553,0.2957,1,36,12,0.3804,1.11,0.69,1.15,0.91,1e-4,0.24,1,75,71.1,0.37,0.44,0.3151,150695,20453922,10,90
401,0.7096,1,36,15,0.3645,1.02,0.15,0.93,-0.14,1e-4,0.24,1,52.8,67.6,0.37,0.45,0.7191,150435,14676990,10,80
224,3.746,1,36,33,0.616,1.08,0.33,1.85,1.34,2e-4,0.14,1,91.7,91.7,0.19,0.27,3.6009,144266,12488925,82,0
417,2.1912,1,36,26,0.3934,0.95,-0.28,0.88,-0.52,3e-4,0.42,1,75,73.2,0.32,0.4,2.1641,151196,14895749,82,0
524,0.4377,1,36,13,0.3738,0.94,-0.38,0.95,-0.36,1e-4,0.45,1,80.6,70,0.37,0.45,0.4535,151744,18672663,10,50
67,0.5754,1,36,14,0.3685,0.94,-0.32,0.89,-0.52,1e-4,0.41,1,66.7,68.7,0.37,0.45,0.5879,151163,10822097,80,0
466,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,151548,15287939,80,80
500,1.7568,1,36,23,0.3703,0.89,-0.75,0.82,-0.64,3e-4,0.48,1,75,68.1,0.34,0.43,1.7427,150751,16289706,10,0
387,2.9097,1,36,30,0.4647,0.94,-0.2,0.79,-0.3,3e-4,0.36,1,83.3,83.3,0.26,0.35,2.8481,146058,14649985,82,0
332,4.9355,1,36,35,1.022,0.91,0.22,0.25,-0.18,0,0.24,1,97.2,97.2,0.11,0.16,4.4571,151894,13889079,20,0
239,2.7056,1,36,29,0.4397,0.86,-0.41,0.73,-0.66,3e-4,0.46,1,80.6,80.6,0.28,0.32,2.6561,146966,12963445,0,0
74,1.1004,1,36,18,0.3589,1.26,1.95,1.19,1.13,2e-4,0,1,44.4,65.4,0.37,0.52,1.1014,150331,11183225,10,70
175,1.1004,1,36,18,0.3591,0.97,-0.12,0.98,-0.03,2e-4,0.4,1,66.7,65.4,0.37,0.46,1.1014,143708,12152846,50,0
554,3.1408,1,36,31,0.4982,0.91,-0.3,0.86,-0.15,3e-4,0.39,1,86.1,86.1,0.24,0.32,3.0624,151744,20140541,80,0
55,0.4377,1,36,13,0.3738,1.11,0.67,1.08,0.53,1e-4,0.24,1,69.4,70,0.37,0.43,0.4535,143229,10500189,10,0
35,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,144620,10414053,80,50
102,-0.3463,1,36,8,0.427,1.26,1.34,1.33,0.65,0,0.03,1,72.2,78.9,0.34,0.43,-0.6862,151061,11352965,10,0
149,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,143464,11922389,74,70
470,-2.8178,1,36,1,1.0275,0.88,0.03,0.24,-0.62,1e-4,0.38,1,97.2,97.2,0.15,0.15,-2.344,151894,15326993,10,0
524,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,148167,18736955,50,0
500,1.6215,1,36,22,0.3657,1.03,0.18,0.89,-0.26,3e-4,0.36,1,61.1,67,0.35,0.46,1.6108,145589,16167120,0,0
533,4.1973,1,36,34,0.7384,1.19,0.45,1.56,0.75,2e-4,-0.21,1,94.4,94.4,0.16,0.23,3.9689,147110,18851789,74,0
499,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,146343,16207203,90,80
468,2.7056,1,36,29,0.4397,0.99,0.03,0.92,-0.23,3e-4,0.31,1,80.6,80.6,0.28,0.38,2.6561,147043,15303128,82,50
363,1.7568,1,36,23,0.3703,0.97,-0.19,0.96,-0.05,3e-4,0.4,1,69.4,68.1,0.34,0.46,1.7427,147624,14182769,82,0
540,0.5754,1,36,14,0.3685,1.15,1.08,1.14,0.85,1e-4,0.2,1,63.9,68.7,0.37,0.49,0.5879,152513,19577710,10,90
159,4.9355,1,36,35,1.022,1.07,0.39,4.3,1.84,0,-0.29,1,97.2,97.2,0.11,0.17,4.4571,151292,12083046,10,0
122,0.7096,1,36,15,0.3645,0.89,-0.76,0.85,-0.97,1e-4,0.51,1,69.4,67.6,0.37,0.43,0.7191,142987,11457988,10,0
136,0.2957,1,36,12,0.3804,0.8,-1.62,0.77,-1.45,1e-4,0.59,1,75,71.1,0.37,0.42,0.3151,144269,11493941,70,70
463,4.9355,1,36,35,1.022,0.89,0.17,0.33,-0.18,0,0.26,1,97.2,97.2,0.11,0.16,4.4571,152154,15201147,10,0
131,2.9097,1,36,30,0.4647,0.96,-0.05,0.87,-0.09,3e-4,0.34,1,83.3,83.3,0.26,0.35,2.8481,152232,11466820,10,80
452,2.3506,1,36,27,0.4054,0.78,-1.11,0.62,-1.31,3e-4,0.56,1,75,75.4,0.3,0.37,2.3175,148484,15182673,82,0
553,3.1408,1,36,31,0.4982,0.91,-0.19,0.6,-0.67,3e-4,0.38,1,86.1,86.1,0.24,0.32,3.0624,146285,20167954,80,0
269,-0.9859,1,36,5,0.4721,1.27,1.34,1.35,1.32,-1e-4,0.03,1,80.6,83.4,0.29,0.39,-0.9083,147414,13077759,82,0
131,-1.2647,1,36,3,0.5528,0.79,-0.5,0.45,-0.89,-1e-4,0.54,1,88.9,88.9,0.27,0.26,-0.9083,147112,11466820,82,50
457,2.5209,1,36,28,0.4205,0.94,-0.18,0.75,-0.37,3e-4,0.37,1,75,77.8,0.29,0.39,2.4806,146058,15208036,10,0
473,0.9714,1,36,17,0.3598,0.87,-1.03,0.82,-0.97,2e-4,0.53,1,63.9,65.9,0.37,0.43,0.9751,152280,15403246,10,80
298,3.1408,1,36,31,0.4982,0.72,-0.72,0.5,-0.91,3e-4,0.54,1,86.1,86.1,0.24,0.31,3.0624,149760,13295187,10,0
247,1.896,1,36,24,0.3762,0.9,-0.76,0.79,-0.93,3e-4,0.51,1,72.2,69.4,0.34,0.42,1.8781,143265,13010441,82,0
149,1.896,1,36,24,0.3762,1.07,0.54,1.33,0.97,3e-4,0.2,1,75,69.4,0.34,0.45,1.8781,148744,12015016,10,10
