Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
136,0.2601,1,36,17,0.3569,1.06,0.5,1.1,0.69,4e-4,0.27,1,63.9,65.1,0.35,0.48,0.264,149045,9964363,0,0
359,0.0025,1,36,15,0.3617,1.32,1.91,1.55,1.71,4e-4,-0.01,1,47.2,67.2,0.36,0.53,0.0121,143421,11063157,10,0
125,1.4589,1,36,26,0.39,0.89,-0.4,0.82,-0.91,5e-4,0.48,1,75,72.5,0.29,0.4,1.4316,148986,9546871,10,50
69,-0.4054,1,36,12,0.3777,1.2,0.87,1.23,0.78,3e-4,0.11,1,66.7,71.1,0.35,0.47,-0.3858,147152,7661118,0,0
319,1.3106,1,36,25,0.3804,1,0.06,1.19,0.84,5e-4,0.31,1,66.7,70.3,0.3,0.44,1.2883,144786,10606750,10,80
352,0.8991,1,36,22,0.3625,1.09,0.79,1.08,0.29,5e-4,0.24,1,61.1,66,0.33,0.48,0.8885,149647,10932127,10,50
269,0.8991,1,36,22,0.3625,0.78,-2.06,0.75,-1.69,5e-4,0.58,1,66.7,66,0.33,0.42,0.8885,150790,10289534,82,0
14,1.1688,1,36,24,0.3729,1,0.05,0.98,-0.01,5e-4,0.32,1,72.2,68.5,0.31,0.46,1.1509,146361,7608969,10,70
43,0.2601,1,36,17,0.3569,0.96,-0.3,0.97,-0.19,4e-4,0.38,1,63.9,65.1,0.35,0.46,0.264,150276,7634609,0,0
363,1.7832,1,36,28,0.4171,0.88,-0.36,0.8,-0.61,5e-4,0.39,1,77.8,77.8,0.27,0.38,1.7424,144694,11005033,80,0
331,1.965,1,36,29,0.4364,0.95,-0.04,0.78,-0.3,5e-4,0.35,1,80.6,80.5,0.25,0.37,1.915,147402,10707204,80,60
64,-0.7038,1,36,10,0.3961,0.9,-0.58,0.95,0.15,3e-4,0.41,1,69.4,74.4,0.34,0.43,-0.6753,147272,7655940,80,0
342,1.965,1,36,29,0.4364,0.96,0,0.93,-0.1,5e-4,0.28,1,80.6,80.5,0.25,0.39,1.915,145820,10785426,10,0
124,1.3106,1,36,25,0.3804,0.89,-0.59,0.85,-0.62,5e-4,0.45,1,72.2,70.3,0.3,0.42,1.2883,148986,9577432,0,0
202,0.8991,1,36,22,0.3625,0.94,-0.44,0.93,-0.25,5e-4,0.39,1,72.2,66,0.33,0.45,0.8885,149613,10190058,10,0
133,0.2601,1,36,17,0.3569,1.07,0.59,1.09,0.69,4e-4,0.28,1,61.1,65.1,0.35,0.48,0.264,148937,9811494,10,10
308,1.6156,1,36,27,0.402,0.94,-0.45,0.95,-0.31,5e-4,0.41,1,75,75,0.28,0.41,1.5822,144694,10541306,82,0
123,1.3106,1,36,25,0.3804,0.89,-0.58,1.02,0.15,5e-4,0.47,1,75,70.3,0.3,0.4,1.2883,149006,9480390,0,0
188,-3.4862,1,36,1,1.0252,0.93,0.06,0.44,-0.34,4e-4,0.4,1,97.2,97.2,0.19,0.17,-3.0103,149597,10169474,10,0
246,1.6156,1,36,27,0.402,1.02,0.16,1,0.07,5e-4,0.28,1,75,75,0.28,0.43,1.5822,150769,10226532,80,0
275,-0.8655,1,36,9,0.4087,0.99,0.05,0.85,-0.38,3e-4,0.37,1,77.8,76.2,0.33,0.41,-0.8314,147361,10290524,82,0
238,0.6408,1,36,20,0.3571,1.07,0.55,1.1,0.64,5e-4,0.26,1,61.1,64.4,0.34,0.48,0.6363,150180,10223932,82,10
153,1.3106,1,36,25,0.3804,0.79,-0.8,0.7,-1.04,5e-4,0.53,1,72.2,70.3,0.3,0.41,1.2883,148998,10123687,60,0
109,1.4589,1,36,26,0.39,0.91,-0.57,0.82,-0.62,5e-4,0.45,1,75,72.5,0.29,0.38,1.4316,144580,9318313,50,80
367,-0.4054,1,36,12,0.3777,1.32,1.46,1.57,1.82,3e-4,0.14,1,69.4,71.1,0.35,0.48,-0.3858,143998,11035625,82,50
312,0.2601,1,36,17,0.3569,0.93,-0.59,0.87,-0.77,4e-4,0.49,1,63.9,65.1,0.35,0.44,0.264,148751,10640916,0,0
212,0.0025,1,36,15,0.3617,0.81,-1.62,0.76,-1.59,4e-4,0.58,1,69.4,67.2,0.36,0.42,0.0121,148862,10205039,82,0
15,-0.4054,1,36,12,0.3777,1.12,0.68,1.21,0.84,3e-4,0.13,1,63.9,71.1,0.35,0.46,-0.3858,143051,7607253,10,82
42,-1.9456,1,36,4,0.5497,0.85,-0.43,0.59,-0.72,2e-4,0.49,1,88.9,88.9,0.25,0.29,-2.1416,144948,7634609,82,0
206,0.6408,1,36,20,0.3571,1.03,0.28,0.92,-0.37,5e-4,0.34,1,63.9,64.4,0.34,0.47,0.6363,143725,10203842,10,0
192,1.0321,1,36,23,0.367,0.95,-0.39,0.81,-0.56,5e-4,0.37,1,66.7,67.1,0.32,0.43,1.018,147852,10163700,82,10
225,0.387,1,36,18,0.3559,0.91,-0.83,0.86,-1.07,5e-4,0.47,1,61.1,64.6,0.35,0.44,0.3882,149575,10216200,80,0
330,-1.9456,1,36,3,0.5497,0.99,0.19,0.55,-0.28,2e-4,0.33,1,88.9,88.9,0.29,0.3,-1.8432,145200,10707808,10,70
313,0.2601,1,36,17,0.3569,0.89,-0.94,0.87,-0.53,4e-4,0.44,1,69.4,65.1,0.35,0.44,0.264,145980,10601864,80,0
211,0.1321,1,36,16,0.3588,1.38,2.57,1.44,2.71,4e-4,-0.12,1,50,66.2,0.35,0.55,0.1389,146888,10203842,10,50
173,1.6156,1,36,27,0.402,0.93,-0.23,0.71,-0.52,5e-4,0.37,1,75,75,0.28,0.39,1.5822,147490,10139826,82,0
28,-0.1298,1,36,14,0.3658,1.22,1.5,1.23,1.64,4e-4,0.11,1,63.9,68.3,0.35,0.51,-0.1171,145271,7618573,10,0
286,1.4589,1,36,26,0.39,0.95,-0.2,0.89,-0.44,5e-4,0.34,1,75,72.5,0.29,0.42,1.4316,145388,10366938,82,10
278,1.4589,1,36,26,0.39,1.05,0.45,1.02,0.18,5e-4,0.27,1,75,72.5,0.29,0.42,1.4316,150165,10290524,10,0
99,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,148876,7681755,90,82
38,2.993,1,36,33,0.6133,1.11,0.42,1.23,0.72,3e-4,0.17,1,91.7,91.7,0.17,0.26,5.4069,143399,7636350,50,0
257,0.1321,1,36,16,0.3588,0.87,-1.27,0.84,-1.12,4e-4,0.52,1,75,66.2,0.35,0.44,0.1389,150300,10235302,0,0
318,1.3106,1,36,25,0.3804,1.11,0.68,1.12,0.89,5e-4,0.23,1,72.2,70.3,0.3,0.46,1.2883,150340,10616063,80,0
115,0.8991,1,36,22,0.3625,0.84,-1.27,0.77,-1.48,5e-4,0.55,1,66.7,66,0.33,0.42,0.8885,144911,9191453,10,80
324,2.6619,1,36,32,0.5421,0.94,0,0.75,-0.3,4e-4,0.28,1,88.9,88.9,0.2,0.31,2.5575,150308,10709339,82,0
117,0.8991,1,36,22,0.3625,0.89,-0.9,0.94,0.15,5e-4,0.45,1,66.7,66,0.33,0.45,0.8885,148992,9536019,10,0
